Independent Variable - Plot	Dependent Variable - Plot
0	0
1	1.27E-05
2	5.07E-05
3	0.000114046
4	0.000202749
5	0.000316795
6	0.000456185
7	0.000620918
8	0.000810995
9	0.00102642
10	0.00126718
11	0.00153329
12	0.00182474
13	0.00214153
14	0.00248367
15	0.00285116
16	0.00324398
17	0.00366215
18	0.00410566
19	0.00457452
20	0.00506872
21	0.00558826
22	0.00613315
23	0.00670338
24	0.00729896
25	0.00791988
26	0.00856614
27	0.00923774
28	0.00993469
29	0.010657
30	0.0114046
31	0.0121776
32	0.0129759
33	0.0137996
34	0.0146486
35	0.015523
36	0.0164227
37	0.0173477
38	0.0182981
39	0.0192738
40	0.0202749
41	0.0213013
42	0.0223531
43	0.0234302
44	0.0245326
45	0.0256604
46	0.0268135
47	0.027992
48	0.0291958
49	0.030425
50	0.0316795
51	0.0329594
52	0.0342646
53	0.0355951
54	0.036951
55	0.0383322
56	0.0397388
57	0.0411707
58	0.0426279
59	0.0441105
60	0.0456185
61	0.0471518
62	0.0487104
63	0.0502944
64	0.0519037
65	0.0535384
66	0.0551984
67	0.0568837
68	0.0585944
69	0.0603305
70	0.0620918
71	0.0638786
72	0.0656906
73	0.067528
74	0.0693908
75	0.0712789
76	0.0731923
77	0.0751311
78	0.0770952
79	0.0790847
80	0.0810995
81	0.0831397
82	0.0852052
83	0.087296
84	0.0894122
85	0.0915538
86	0.0937207
87	0.0959129
88	0.0981304
89	0.100373
90	0.102642
91	0.104935
92	0.107254
93	0.109598
94	0.111968
95	0.114363
96	0.116783
97	0.119229
98	0.1217
99	0.124196
100	0.126718
101	0.129265
102	0.131837
103	0.134435
104	0.137058
105	0.139707
106	0.14238
107	0.145079
108	0.147804
109	0.150554
110	0.153329
111	0.156129
112	0.158955
113	0.161806
114	0.164683
115	0.167585
116	0.170512
117	0.173464
118	0.176442
119	0.179445
120	0.182474
121	0.185528
122	0.188607
123	0.191712
124	0.194842
125	0.197997
126	0.201178
127	0.204384
128	0.207615
129	0.210871
130	0.214153
131	0.217461
132	0.220793
133	0.224152
134	0.227535
135	0.230944
136	0.234378
137	0.237837
138	0.241322
139	0.244832
140	0.248367
141	0.251928
142	0.255514
143	0.259126
144	0.262762
145	0.266425
146	0.270112
147	0.273825
148	0.277563
149	0.281327
150	0.285116
151	0.28893
152	0.292769
153	0.296634
154	0.300524
155	0.30444
156	0.308381
157	0.312347
158	0.316339
159	0.320356
160	0.324398
161	0.328466
162	0.332559
163	0.336677
164	0.340821
165	0.34499
166	0.349184
167	0.353404
168	0.357649
169	0.361919
170	0.366215
171	0.370536
172	0.374883
173	0.379254
174	0.383651
175	0.388074
176	0.392522
177	0.396995
178	0.401493
179	0.406017
180	0.410566
181	0.415141
182	0.419741
183	0.424366
184	0.429017
185	0.433692
186	0.438394
187	0.44312
188	0.447872
189	0.452649
190	0.457452
191	0.46228
192	0.467133
193	0.472012
194	0.476916
195	0.481845
196	0.4868
197	0.49178
198	0.496785
199	0.501816
200	0.506872
201	0.511953
202	0.51706
203	0.522192
204	0.52735
205	0.532533
206	0.537741
207	0.542974
208	0.548233
209	0.553517
210	0.558826
211	0.564161
212	0.569521
213	0.574907
214	0.580318
215	0.585754
216	0.591216
217	0.596703
218	0.602215
219	0.607752
220	0.613315
221	0.618904
222	0.624517
223	0.630156
224	0.63582
225	0.64151
226	0.647225
227	0.652965
228	0.658731
229	0.664522
230	0.670338
231	0.67618
232	0.682047
233	0.687939
234	0.693857
235	0.6998
236	0.705769
237	0.711762
238	0.717782
239	0.723826
240	0.729896
241	0.735991
242	0.742111
243	0.748257
244	0.754428
245	0.760625
246	0.766847
247	0.773094
248	0.779367
249	0.785664
250	0.791988
251	0.798336
252	0.80471
253	0.811109
254	0.817534
255	0.823984
256	0.830459
257	0.83696
258	0.843486
259	0.850037
260	0.856614
261	0.863216
262	0.869843
263	0.876496
264	0.883174
265	0.889877
266	0.896606
267	0.90336
268	0.91014
269	0.916944
270	0.923774
271	0.93063
272	0.937511
273	0.944417
274	0.951348
275	0.958305
276	0.965287
277	0.972295
278	0.979328
279	0.986386
280	0.993469
281	1.00058
282	1.00771
283	1.01487
284	1.02206
285	1.02927
286	1.0365
287	1.04376
288	1.05105
289	1.05836
290	1.0657
291	1.07306
292	1.08045
293	1.08786
294	1.0953
295	1.10276
296	1.11025
297	1.11777
298	1.12531
299	1.13287
300	1.14046
301	1.14808
302	1.15572
303	1.16339
304	1.17108
305	1.17879
306	1.18654
307	1.1943
308	1.2021
309	1.20992
310	1.21776
311	1.22563
312	1.23352
313	1.24144
314	1.24939
315	1.25736
316	1.26536
317	1.27338
318	1.28142
319	1.2895
320	1.29759
321	1.30572
322	1.31386
323	1.32204
324	1.33024
325	1.33846
326	1.34671
327	1.35498
328	1.36328
329	1.37161
330	1.37996
331	1.38834
332	1.39674
333	1.40516
334	1.41362
335	1.42209
336	1.4306
337	1.43912
338	1.44768
339	1.45626
340	1.46486
341	1.47349
342	1.48214
343	1.49082
344	1.49953
345	1.50826
346	1.51702
347	1.5258
348	1.53461
349	1.54344
350	1.5523
351	1.56118
352	1.57009
353	1.57902
354	1.58798
355	1.59696
356	1.60597
357	1.61501
358	1.62407
359	1.63315
360	1.64227
361	1.6514
362	1.66056
363	1.66975
364	1.67896
365	1.6882
366	1.69746
367	1.70675
368	1.71607
369	1.72541
370	1.73477
371	1.74416
372	1.75357
373	1.76302
374	1.77248
375	1.78197
376	1.79149
377	1.80103
378	1.8106
379	1.82019
380	1.82981
381	1.83945
382	1.84912
383	1.85881
384	1.86853
385	1.87828
386	1.88805
387	1.89784
388	1.90766
389	1.91751
390	1.92738
391	1.93728
392	1.9472
393	1.95715
394	1.96712
395	1.97712
396	1.98714
397	1.99719
398	2.00726
399	2.01736
400	2.02749
401	2.03764
402	2.04781
403	2.05801
404	2.06824
405	2.07849
406	2.08877
407	2.09907
408	2.1094
409	2.11975
410	2.13013
411	2.14053
412	2.15096
413	2.16142
414	2.1719
415	2.1824
416	2.19293
417	2.20349
418	2.21407
419	2.22467
420	2.23531
421	2.24596
422	2.25665
423	2.26735
424	2.27809
425	2.28884
426	2.29963
427	2.31044
