Independent Variable - Plot	Dependent Variable - Plot
0	0
1	0.000294379
2	0.00117752
3	0.00264941
4	0.00471006
5	0.00735947
6	0.0105976
7	0.0144246
8	0.0188402
9	0.0238447
10	0.0294379
11	0.0356198
12	0.0423906
13	0.04975
14	0.0576983
15	0.0662352
16	0.075361
17	0.0850755
18	0.0953787
19	0.106271
20	0.117752
21	0.129821
22	0.142479
23	0.155726
24	0.169562
25	0.183987
26	0.199
27	0.214602
28	0.230793
29	0.247573
30	0.264941
31	0.282898
32	0.301444
33	0.320579
34	0.340302
35	0.360614
36	0.381515
37	0.403005
38	0.425083
39	0.44775
40	0.471006
41	0.494851
42	0.519284
43	0.544306
44	0.569917
45	0.596117
46	0.622906
47	0.650283
48	0.678249
49	0.706804
50	0.735947
51	0.765679
52	0.796
53	0.82691
54	0.858409
55	0.890496
56	0.923172
57	0.956437
58	0.99029
59	1.02473
60	1.05976
61	1.09538
62	1.13159
63	1.16839
64	1.20578
65	1.24375
66	1.28231
67	1.32147
68	1.36121
69	1.40154
70	1.44246
71	1.48396
72	1.52606
73	1.56874
74	1.61202
75	1.65588
76	1.70033
77	1.74537
78	1.791
79	1.83722
80	1.88402
81	1.93142
82	1.9794
83	2.02798
84	2.07714
85	2.12689
86	2.17723
87	2.22815
88	2.27967
89	2.33177
90	2.38447
91	2.43775
92	2.49162
93	2.54608
94	2.60113
95	2.65677
96	2.713
97	2.76981
98	2.82721
99	2.88521
100	2.94379
101	3.00296
102	3.06272
103	3.12307
104	3.184
105	3.24553
106	3.30764
107	3.37034
108	3.43363
109	3.49752
110	3.56198
111	3.62704
112	3.69269
113	3.75892
114	3.82575
115	3.89316
116	3.96116
117	4.02975
118	4.09893
119	4.1687
120	4.23906
121	4.31
122	4.38153
123	4.45366
124	4.52637
125	4.59967
126	4.67356
127	4.74804
128	4.8231
129	4.89876
130	4.975
131	5.05184
132	5.12926
133	5.20727
134	5.28587
135	5.36505
136	5.44483
137	5.5252
138	5.60615
139	5.68769
140	5.76983
141	5.85255
142	5.93585
143	6.01975
144	6.10424
145	6.18932
146	6.27498
147	6.36123
148	6.44807
149	6.5355
150	6.62352
151	6.71213
152	6.80133
153	6.89111
154	6.98149
155	7.07245
156	7.164
157	7.25614
158	7.34887
159	7.44219
160	7.5361
161	7.63059
162	7.72568
163	7.82135
164	7.91761
165	8.01446
166	8.1119
167	8.20993
168	8.30855
169	8.40775
170	8.50755
171	8.60793
172	8.7089
173	8.81046
174	8.91261
175	9.01535
176	9.11868
177	9.22259
178	9.3271
179	9.43219
180	9.53787
181	9.64415
182	9.751
183	9.85845
184	9.96649
185	10.0751
186	10.1843
187	10.2941
188	10.4045
189	10.5155
190	10.6271
191	10.7392
192	10.852
193	10.9653
194	11.0792
195	11.1938
196	11.3089
197	11.4245
198	11.5408
199	11.6577
200	11.7752
201	11.8932
202	12.0118
203	12.1311
204	12.2509
205	12.3713
206	12.4923
207	12.6138
208	12.736
209	12.8588
210	12.9821
211	13.106
212	13.2306
213	13.3557
214	13.4814
215	13.6077
216	13.7345
217	13.862
218	13.9901
219	14.1187
220	14.2479
221	14.3778
222	14.5082
223	14.6392
224	14.7708
225	14.9029
226	15.0357
227	15.169
228	15.303
229	15.4375
230	15.5726
231	15.7083
232	15.8446
233	15.9815
234	16.119
235	16.2571
236	16.3957
237	16.535
238	16.6748
239	16.8152
240	16.9562
241	17.0978
242	17.24
243	17.3828
244	17.5261
245	17.6701
246	17.8146
247	17.9598
248	18.1055
249	18.2518
250	18.3987
251	18.5462
252	18.6942
253	18.8429
254	18.9921
255	19.142
256	19.2924
257	19.4434
258	19.595
259	19.7472
260	19.9
261	20.0534
262	20.2073
263	20.3619
264	20.517
265	20.6728
266	20.8291
267	20.986
268	21.1435
269	21.3015
270	21.4602
271	21.6195
272	21.7793
273	21.9398
274	22.1008
275	22.2624
276	22.4246
277	22.5874
278	22.7508
279	22.9147
280	23.0793
281	23.2444
282	23.4102
283	23.5765
284	23.7434
285	23.9109
286	24.079
287	24.2477
288	24.417
289	24.5868
290	24.7573
291	24.9283
292	25.0999
293	25.2721
294	25.4449
295	25.6183
296	25.7923
297	25.9669
298	26.142
299	26.3178
300	26.4941
301	26.671
302	26.8485
303	27.0266
304	27.2053
305	27.3846
306	27.5645
307	27.7449
308	27.926
309	28.1076
310	28.2898
311	28.4726
312	28.656
313	28.84
314	29.0246
315	29.2097
316	29.3955
317	29.5818
318	29.7688
319	29.9563
320	30.1444
321	30.3331
322	30.5224
323	30.7123
324	30.9027
325	31.0938
326	31.2854
327	31.4776
328	31.6705
329	31.8639
330	32.0579
331	32.2524
332	32.4476
