Independent Variable - Plot	Dependent Variable - Plot
0	0
1	2.87E-05
2	0.000114892
3	0.000258508
4	0.00045957
5	0.000718077
6	0.00103403
7	0.00140743
8	0.00183828
9	0.00232657
10	0.00287231
11	0.00347549
12	0.00413613
13	0.0048542
14	0.00562973
15	0.0064627
16	0.00735311
17	0.00830098
18	0.00930628
19	0.010369
20	0.0114892
21	0.0126669
22	0.013902
23	0.0151945
24	0.0165445
25	0.0179519
26	0.0194168
27	0.0209391
28	0.0225189
29	0.0241561
30	0.0258508
31	0.0276029
32	0.0294125
33	0.0312795
34	0.0332039
35	0.0351858
36	0.0372251
37	0.0393219
38	0.0414762
39	0.0436878
40	0.045957
41	0.0482835
42	0.0506675
43	0.053109
44	0.0556079
45	0.0581643
46	0.0607781
47	0.0634493
48	0.066178
49	0.0689642
50	0.0718077
51	0.0747088
52	0.0776673
53	0.0806832
54	0.0837566
55	0.0868874
56	0.0900756
57	0.0933213
58	0.0966245
59	0.0999851
60	0.103403
61	0.106879
62	0.110412
63	0.114002
64	0.11765
65	0.121355
66	0.125118
67	0.128938
68	0.132816
69	0.136751
70	0.140743
71	0.144793
72	0.148901
73	0.153065
74	0.157288
75	0.161567
76	0.165905
77	0.170299
78	0.174751
79	0.179261
80	0.183828
81	0.188452
82	0.193134
83	0.197873
84	0.20267
85	0.207524
86	0.212436
87	0.217405
88	0.222432
89	0.227516
90	0.232657
91	0.237856
92	0.243112
93	0.248426
94	0.253797
95	0.259226
96	0.264712
97	0.270256
98	0.275857
99	0.281515
100	0.287231
101	0.293004
102	0.298835
103	0.304723
104	0.310669
105	0.316672
106	0.322733
107	0.328851
108	0.335026
109	0.341259
110	0.347549
111	0.353897
112	0.360303
113	0.366765
114	0.373285
115	0.379863
116	0.386498
117	0.39319
118	0.39994
119	0.406748
120	0.413613
121	0.420535
122	0.427515
123	0.434552
124	0.441646
125	0.448798
126	0.456008
127	0.463275
128	0.470599
129	0.477981
130	0.48542
131	0.492917
132	0.500471
133	0.508083
134	0.515752
135	0.523478
136	0.531262
137	0.539104
138	0.547003
139	0.554959
140	0.562973
141	0.571044
142	0.579173
143	0.587359
144	0.595602
145	0.603903
146	0.612262
147	0.620677
148	0.629151
149	0.637681
150	0.64627
151	0.654915
152	0.663618
153	0.672379
154	0.681197
155	0.690072
156	0.699005
157	0.707996
158	0.717043
159	0.726149
160	0.735311
161	0.744531
162	0.753809
163	0.763144
164	0.772536
165	0.781986
166	0.791494
167	0.801058
168	0.810681
169	0.82036
170	0.830098
171	0.839892
172	0.849744
173	0.859654
174	0.86962
175	0.879645
176	0.889727
177	0.899866
178	0.910063
179	0.920317
180	0.930628
181	0.940997
182	0.951424
183	0.961908
184	0.972449
185	0.983048
186	0.993704
187	1.00442
188	1.01519
189	1.02602
190	1.0369
191	1.04785
192	1.05885
193	1.06991
194	1.08102
195	1.0922
196	1.10343
197	1.11471
198	1.12606
199	1.13746
200	1.14892
201	1.16044
202	1.17202
203	1.18365
204	1.19534
205	1.20709
206	1.21889
207	1.23076
208	1.24268
209	1.25465
210	1.26669
211	1.27878
212	1.29093
213	1.30314
214	1.3154
215	1.32773
216	1.3401
217	1.35254
218	1.36504
219	1.37759
220	1.3902
221	1.40286
222	1.41559
223	1.42837
224	1.44121
225	1.45411
226	1.46706
227	1.48007
228	1.49314
229	1.50627
230	1.51945
231	1.53269
232	1.54599
233	1.55935
234	1.57276
235	1.58623
236	1.59976
237	1.61335
238	1.62699
239	1.64069
240	1.65445
241	1.66827
242	1.68214
243	1.69607
244	1.71006
245	1.7241
246	1.73821
247	1.75237
248	1.76659
249	1.78086
250	1.79519
251	1.80958
252	1.82403
253	1.83854
254	1.8531
255	1.86772
256	1.8824
257	1.89713
258	1.91192
259	1.92677
260	1.94168
261	1.95665
262	1.97167
263	1.98675
264	2.00188
265	2.01708
266	2.03233
267	2.04764
268	2.06301
269	2.07843
270	2.09391
271	2.10945
272	2.12505
273	2.1407
274	2.15642
275	2.17218
276	2.18801
277	2.20389
278	2.21984
279	2.23583
280	2.25189
281	2.268
282	2.28418
283	2.3004
284	2.31669
285	2.33303
286	2.34943
287	2.36589
288	2.38241
289	2.39898
290	2.41561
291	2.4323
292	2.44905
293	2.46585
294	2.48271
295	2.49963
296	2.5166
297	2.53364
298	2.55073
299	2.56787
300	2.58508
301	2.60234
302	2.61966
303	2.63704
304	2.65447
305	2.67197
306	2.68952
307	2.70712
308	2.72479
309	2.74251
310	2.76029
311	2.77813
312	2.79602
313	2.81397
314	2.83198
315	2.85005
316	2.86817
317	2.88636
318	2.90459
319	2.92289
320	2.94125
321	2.95966
322	2.97813
323	2.99665
324	3.01524
325	3.03388
326	3.05258
327	3.07133
328	3.09015
329	3.10902
330	3.12795
331	3.14693
332	3.16597
333	3.18508
334	3.20423
335	3.22345
336	3.24272
337	3.26205
338	3.28144
339	3.30089
340	3.32039
341	3.33995
342	3.35957
343	3.37924
344	3.39898
345	3.41877
346	3.43861
347	3.45852
348	3.47848
349	3.4985
350	3.51858
351	3.53871
352	3.55891
353	3.57916
354	3.59946
355	3.61983
356	3.64025
357	3.66073
358	3.68127
359	3.70186
360	3.72251
361	3.74322
362	3.76399
363	3.78481
364	3.8057
365	3.82663
366	3.84763
367	3.86869
368	3.8898
369	3.91097
370	3.93219
371	3.95348
372	3.97482
373	3.99622
374	4.01767
375	4.03919
376	4.06076
377	4.08239
378	4.10407
379	4.12581
380	4.14762
381	4.16947
382	4.19139
383	4.21336
384	4.23539
385	4.25748
386	4.27963
387	4.30183
388	4.32409
389	4.34641
390	4.36878
391	4.39122
392	4.41371
393	4.43625
394	4.45886
395	4.48152
396	4.50424
397	4.52702
398	4.54985
399	4.57275
400	4.5957
401	4.6187
402	4.64177
403	4.66489
404	4.68807
405	4.71131
406	4.7346
407	4.75795
408	4.78136
409	4.80483
410	4.82835
411	4.85193
412	4.87557
413	4.89927
414	4.92302
415	4.94684
416	4.9707
417	4.99463
418	5.01861
419	5.04266
420	5.06675
421	5.09091
422	5.11512
423	5.1394
424	5.16372
425	5.18811
426	5.21255
427	5.23705
428	5.26161
429	5.28623
430	5.3109
431	5.33563
432	5.36042
433	5.38526
434	5.41017
435	5.43513
436	5.46015
437	5.48522
438	5.51035
439	5.53554
440	5.56079
441	5.5861
442	5.61146
443	5.63688
444	5.66236
445	5.68789
446	5.71348
447	5.73913
448	5.76484
449	5.79061
450	5.81643
451	5.84231
452	5.86824
453	5.89424
454	5.92029
455	5.9464
456	5.97257
457	5.99879
458	6.02507
459	6.05141
460	6.07781
461	6.10426
462	6.13077
463	6.15734
464	6.18397
465	6.21065
466	6.23739
467	6.26419
468	6.29105
469	6.31796
470	6.34493
471	6.37196
472	6.39905
473	6.42619
474	6.45339
475	6.48065
476	6.50796
477	6.53534
478	6.56277
479	6.59026
480	6.6178
481	6.6454
482	6.67306
483	6.70078
484	6.72856
485	6.75639
486	6.78428
487	6.81223
488	6.84023
489	6.8683
490	6.89642
491	6.92459
492	6.95283
493	6.98112
494	7.00947
495	7.03788
496	7.06634
497	7.09486
498	7.12344
499	7.15208
500	7.18077
501	7.20953
502	7.23834
503	7.2672
504	7.29613
505	7.32511
506	7.35415
507	7.38324
508	7.4124
509	7.44161
510	7.47088
511	7.5002
512	7.52959
513	7.55903
514	7.58853
515	7.61808
516	7.6477
517	7.67737
518	7.7071
519	7.73688
520	7.76673
521	7.79663
522	7.82658
523	7.8566
524	7.88667
525	7.9168
526	7.94699
527	7.97724
528	8.00754
529	8.0379
530	8.06832
531	8.09879
532	8.12933
533	8.15992
534	8.19056
535	8.22127
536	8.25203
537	8.28285
538	8.31373
539	8.34466
540	8.37566
541	8.4067
542	8.43781
543	8.46898
544	8.5002
545	8.53148
546	8.56281
547	8.59421
548	8.62566
549	8.65717
550	8.68874
551	8.72036
552	8.75204
553	8.78378
554	8.81558
555	8.84743
556	8.87934
557	8.91131
558	8.94334
559	8.97542
560	9.00756
561	9.03976
562	9.07202
563	9.10433
564	9.1367
565	9.16913
566	9.20162
567	9.23416
568	9.26676
569	9.29942
570	9.33213
571	9.36491
572	9.39774
573	9.43063
574	9.46357
575	9.49657
576	9.52963
577	9.56275
578	9.59593
579	9.62916
580	9.66245
581	9.6958
582	9.7292
583	9.76266
584	9.79618
585	9.82976
586	9.8634
587	9.89709
588	9.93084
589	9.96465
590	9.99851
591	10.0324
592	10.0664
593	10.1004
594	10.1345
595	10.1687
596	10.2029
597	10.2372
598	10.2715
599	10.3059
600	10.3403
601	10.3748
602	10.4094
603	10.444
604	10.4786
605	10.5134
606	10.5482
607	10.583
608	10.6179
609	10.6529
610	10.6879
611	10.7229
612	10.7581
613	10.7932
614	10.8285
615	10.8638
616	10.8992
617	10.9346
618	10.97
619	11.0056
620	11.0412
621	11.0768
622	11.1125
623	11.1483
624	11.1841
625	11.22
626	11.2559
627	11.2919
628	11.3279
629	11.364
630	11.4002
631	11.4364
632	11.4727
633	11.509
634	11.5454
635	11.5819
636	11.6184
637	11.6549
638	11.6916
639	11.7282
640	11.765
641	11.8018
642	11.8386
643	11.8755
644	11.9125
645	11.9495
646	11.9866
647	12.0237
648	12.0609
649	12.0982
650	12.1355
651	12.1729
652	12.2103
653	12.2478
654	12.2853
655	12.3229
656	12.3606
657	12.3983
658	12.4361
659	12.4739
660	12.5118
661	12.5497
662	12.5877
663	12.6258
664	12.6639
665	12.7021
666	12.7403
667	12.7786
668	12.8169
669	12.8553
670	12.8938
671	12.9323
672	12.9709
673	13.0095
674	13.0482
675	13.087
676	13.1258
677	13.1646
678	13.2035
679	13.2425
680	13.2816
681	13.3207
682	13.3598
683	13.399
684	13.4383
685	13.4776
686	13.517
687	13.5564
688	13.5959
689	13.6355
690	13.6751
691	13.7147
692	13.7545
693	13.7942
694	13.8341
695	13.874
696	13.9139
697	13.9539
698	13.994
699	14.0341
700	14.0743
701	14.1146
702	14.1549
703	14.1952
704	14.2356
705	14.2761
706	14.3166
707	14.3572
708	14.3979
709	14.4386
710	14.4793
711	14.5201
712	14.561
713	14.6019
714	14.6429
715	14.684
716	14.7251
717	14.7662
718	14.8074
719	14.8487
720	14.8901
721	14.9314
722	14.9729
723	15.0144
724	15.056
725	15.0976
726	15.1393
727	15.181
728	15.2228
729	15.2646
730	15.3065
731	15.3485
732	15.3905
733	15.4326
734	15.4747
735	15.5169
736	15.5592
737	15.6015
738	15.6439
739	15.6863
740	15.7288
741	15.7713
742	15.8139
743	15.8566
744	15.8993
745	15.942
746	15.9849
747	16.0277
748	16.0707
749	16.1137
750	16.1567
751	16.1999
752	16.243
753	16.2863
754	16.3295
755	16.3729
756	16.4163
757	16.4597
758	16.5033
759	16.5468
760	16.5905
761	16.6341
762	16.6779
763	16.7217
764	16.7656
765	16.8095
766	16.8534
767	16.8975
768	16.9416
769	16.9857
770	17.0299
771	17.0742
772	17.1185
773	17.1629
774	17.2073
775	17.2518
776	17.2964
777	17.341
778	17.3856
779	17.4304
780	17.4751
781	17.52
782	17.5649
783	17.6098
784	17.6548
785	17.6999
786	17.745
787	17.7902
788	17.8354
789	17.8807
790	17.9261
791	17.9715
792	18.017
793	18.0625
794	18.1081
795	18.1537
796	18.1994
797	18.2452
798	18.291
799	18.3369
800	18.3828
801	18.4288
802	18.4748
803	18.5209
804	18.5671
805	18.6133
806	18.6596
807	18.7059
808	18.7523
809	18.7987
810	18.8452
811	18.8918
812	18.9384
813	18.9851
814	19.0318
815	19.0786
816	19.1254
817	19.1724
818	19.2193
819	19.2663
820	19.3134
821	19.3605
822	19.4077
823	19.455
824	19.5023
825	19.5497
826	19.5971
827	19.6446
828	19.6921
829	19.7397
830	19.7873
831	19.8351
832	19.8828
833	19.9306
834	19.9785
835	20.0265
836	20.0745
837	20.1225
838	20.1706
839	20.2188
840	20.267
841	20.3153
842	20.3636
843	20.412
844	20.4605
845	20.509
846	20.5576
847	20.6062
848	20.6549
849	20.7036
850	20.7524
851	20.8013
852	20.8502
853	20.8992
854	20.9482
855	20.9973
