Independent Variable - Plot	Dependent Variable - Plot
0	0
1	5.72E-08
2	2.29E-07
3	5.15E-07
4	9.16E-07
5	1.43E-06
6	2.06E-06
7	2.80E-06
8	3.66E-06
9	4.64E-06
10	5.72E-06
11	6.93E-06
12	8.24E-06
13	9.67E-06
14	1.12E-05
15	1.29E-05
16	1.47E-05
17	1.65E-05
18	1.85E-05
19	2.07E-05
20	2.29E-05
21	2.52E-05
22	2.77E-05
23	3.03E-05
24	3.30E-05
25	3.58E-05
26	3.87E-05
27	4.17E-05
28	4.49E-05
29	4.81E-05
30	5.15E-05
31	5.50E-05
32	5.86E-05
33	6.23E-05
34	6.62E-05
35	7.01E-05
36	7.42E-05
37	7.84E-05
38	8.26E-05
39	8.71E-05
40	9.16E-05
41	9.62E-05
42	0.000100964
43	0.000105829
44	0.000110808
45	0.000115902
46	0.000121111
47	0.000126434
48	0.000131871
49	0.000137423
50	0.000143089
51	0.00014887
52	0.000154765
53	0.000160775
54	0.000166899
55	0.000173138
56	0.000179491
57	0.000185959
58	0.000192541
59	0.000199237
60	0.000206048
61	0.000212974
62	0.000220014
63	0.000227168
64	0.000234437
65	0.000241821
66	0.000249319
67	0.000256931
68	0.000264658
69	0.000272499
70	0.000280455
71	0.000288525
72	0.00029671
73	0.000305009
74	0.000313423
75	0.000321951
76	0.000330593
77	0.00033935
78	0.000348222
79	0.000357208
80	0.000366308
81	0.000375523
82	0.000384853
83	0.000394297
84	0.000403855
85	0.000413528
86	0.000423315
87	0.000433217
88	0.000443233
89	0.000453364
90	0.000463609
91	0.000473969
92	0.000484443
93	0.000495031
94	0.000505734
95	0.000516552
96	0.000527484
97	0.00053853
98	0.000549691
99	0.000560967
100	0.000572357
101	0.000583861
102	0.00059548
103	0.000607213
104	0.000619061
105	0.000631023
106	0.0006431
107	0.000655291
108	0.000667597
109	0.000680017
110	0.000692552
111	0.000705201
112	0.000717964
113	0.000730842
114	0.000743835
115	0.000756942
116	0.000770163
117	0.000783499
118	0.00079695
119	0.000810514
120	0.000824194
121	0.000837988
122	0.000851896
123	0.000865919
124	0.000880056
125	0.000894307
126	0.000908674
127	0.000923154
128	0.000937749
129	0.000952459
130	0.000967283
131	0.000982221
132	0.000997274
133	0.00101244
134	0.00102772
135	0.00104312
136	0.00105863
137	0.00107426
138	0.00109
139	0.00110585
140	0.00112182
141	0.0011379
142	0.0011541
143	0.00117041
144	0.00118684
145	0.00120338
146	0.00122004
147	0.00123681
148	0.00125369
149	0.00127069
150	0.0012878
151	0.00130503
152	0.00132237
153	0.00133983
154	0.0013574
155	0.00137509
156	0.00139289
157	0.0014108
158	0.00142883
159	0.00144698
160	0.00146523
161	0.00148361
162	0.00150209
163	0.00152069
164	0.00153941
165	0.00155824
166	0.00157719
167	0.00159625
168	0.00161542
169	0.00163471
170	0.00165411
171	0.00167363
172	0.00169326
173	0.00171301
174	0.00173287
175	0.00175284
176	0.00177293
177	0.00179314
178	0.00181346
179	0.00183389
180	0.00185444
181	0.0018751
182	0.00189587
183	0.00191677
184	0.00193777
185	0.00195889
186	0.00198013
187	0.00200147
188	0.00202294
189	0.00204452
190	0.00206621
191	0.00208801
192	0.00210994
193	0.00213197
194	0.00215412
195	0.00217639
196	0.00219877
197	0.00222126
198	0.00224387
199	0.00226659
200	0.00228943
201	0.00231238
202	0.00233544
203	0.00235863
204	0.00238192
205	0.00240533
206	0.00242885
207	0.00245249
208	0.00247624
209	0.00250011
210	0.00252409
211	0.00254819
