Independent Variable - Plot	Dependent Variable - Plot
0	0
1	2.95E-06
2	1.18E-05
3	2.66E-05
4	4.72E-05
5	7.38E-05
6	0.000106279
7	0.000144658
8	0.000188941
9	0.000239128
10	0.00029522
11	0.000357216
12	0.000425116
13	0.000498921
14	0.00057863
15	0.000664244
16	0.000755762
17	0.000853184
18	0.000956511
19	0.00106574
20	0.00118088
21	0.00130192
22	0.00142886
23	0.00156171
24	0.00170046
25	0.00184512
26	0.00199568
27	0.00215215
28	0.00231452
29	0.0024828
30	0.00265698
31	0.00283706
32	0.00302305
33	0.00321494
34	0.00341274
35	0.00361644
36	0.00382605
37	0.00404156
38	0.00426297
39	0.00449029
40	0.00472351
41	0.00496264
42	0.00520767
43	0.00545861
44	0.00571545
45	0.0059782
46	0.00624685
47	0.0065214
48	0.00680186
49	0.00708822
50	0.00738049
51	0.00767866
52	0.00798274
53	0.00829272
54	0.0086086
55	0.00893039
56	0.00925808
57	0.00959168
58	0.00993119
59	0.0102766
60	0.0106279
61	0.0109851
62	0.0113482
63	0.0117173
64	0.0120922
65	0.012473
66	0.0128598
67	0.0132524
68	0.013651
69	0.0140554
70	0.0144658
71	0.014882
72	0.0153042
73	0.0157322
74	0.0161662
75	0.0166061
76	0.0170519
77	0.0175036
78	0.0179612
79	0.0184247
80	0.0188941
81	0.0193694
82	0.0198506
83	0.0203377
84	0.0208307
85	0.0213296
86	0.0218344
87	0.0223452
88	0.0228618
89	0.0233843
90	0.0239128
91	0.0244471
92	0.0249874
93	0.0255335
94	0.0260856
95	0.0266436
96	0.0272074
97	0.0277772
98	0.0283529
99	0.0289345
100	0.029522
101	0.0301153
102	0.0307146
103	0.0313198
104	0.0319309
105	0.032548
106	0.0331709
107	0.0337997
108	0.0344344
109	0.035075
110	0.0357216
111	0.036374
112	0.0370323
113	0.0376966
114	0.0383667
115	0.0390428
116	0.0397247
117	0.0404126
118	0.0411064
119	0.041806
120	0.0425116
121	0.0432231
122	0.0439405
123	0.0446638
124	0.045393
125	0.0461281
126	0.0468691
127	0.047616
128	0.0483688
129	0.0491275
130	0.0498921
131	0.0506626
132	0.0514391
133	0.0522214
134	0.0530096
135	0.0538038
136	0.0546038
137	0.0554098
138	0.0562216
139	0.0570394
140	0.057863
141	0.0586926
142	0.0595281
143	0.0603694
144	0.0612167
145	0.0620699
146	0.062929
147	0.063794
148	0.0646649
149	0.0655417
150	0.0664244
151	0.067313
152	0.0682075
153	0.0691079
154	0.0700143
155	0.0709265
156	0.0718446
157	0.0727687
158	0.0736986
159	0.0746345
160	0.0755762
161	0.0765239
162	0.0774774
163	0.0784369
164	0.0794022
165	0.0803735
166	0.0813507
167	0.0823338
