Independent Variable - Plot	Dependent Variable - Plot
0	0
1	0.00283614
2	0.0113445
3	0.0255252
4	0.0453782
5	0.0709034
6	0.102101
7	0.138971
8	0.181513
9	0.229727
10	0.283614
11	0.343172
12	0.408404
13	0.479307
14	0.555883
15	0.638131
16	0.726051
17	0.819643
18	0.918908
19	1.02385
20	1.13445
21	1.25074
22	1.37269
23	1.50032
24	1.63361
25	1.77259
26	1.91723
27	2.06754
28	2.22353
29	2.38519
30	2.55252
31	2.72553
32	2.9042
33	3.08855
34	3.27857
35	3.47427
36	3.67563
37	3.88267
38	4.09538
39	4.31376
40	4.53782
41	4.76754
42	5.00294
43	5.24402
44	5.49076
45	5.74318
46	6.00126
47	6.26502
48	6.53446
49	6.80956
50	7.09034
51	7.37679
52	7.66891
53	7.96671
54	8.27017
55	8.57931
56	8.89412
57	9.21461
58	9.54076
59	9.87259
60	10.2101
61	10.5533
62	10.9021
63	11.2566
64	11.6168
65	11.9827
66	12.3542
67	12.7314
68	13.1143
69	13.5028
70	13.8971
71	14.297
72	14.7025
73	15.1138
74	15.5307
75	15.9533
76	16.3815
77	16.8155
78	17.2551
79	17.7003
80	18.1513
81	18.6079
82	19.0702
83	19.5381
84	20.0118
85	20.4911
86	20.9761
87	21.4667
88	21.963
89	22.465
90	22.9727
91	23.486
92	24.0051
93	24.5297
94	25.0601
95	25.5961
96	26.1378
97	26.6852
98	27.2383
99	27.797
100	28.3614
101	28.9314
102	29.5072
103	30.0886
104	30.6756
105	31.2684
106	31.8668
107	32.4709
108	33.0807
109	33.6961
110	34.3172
111	34.944
112	35.5765
113	36.2146
114	36.8584
115	37.5079
116	38.163
117	38.8239
118	39.4904
119	40.1625
120	40.8404
121	41.5239
122	42.213
123	42.9079
124	43.6084
125	44.3146
126	45.0265
127	45.744
128	46.4673
129	47.1961
130	47.9307
131	48.6709
132	49.4168
133	50.1684
134	50.9257
135	51.6886
136	52.4572
137	53.2314
138	54.0114
139	54.797
140	55.5883
141	56.3852
142	57.1878
143	57.9961
144	58.8101
145	59.6298
146	60.4551
147	61.2861
148	62.1227
149	62.9651
