Independent Variable - Plot	Dependent Variable - Plot
0	0
1	0.000634443
2	0.00253777
3	0.00570998
4	0.0101511
5	0.0158611
6	0.0228399
7	0.0310877
8	0.0406043
9	0.0513899
10	0.0634443
11	0.0767676
12	0.0913598
13	0.107221
14	0.124351
15	0.14275
16	0.162417
17	0.183354
18	0.205559
19	0.229034
20	0.253777
21	0.279789
22	0.30707
23	0.33562
24	0.365439
25	0.396527
26	0.428883
27	0.462509
28	0.497403
29	0.533566
30	0.570998
31	0.609699
32	0.649669
33	0.690908
34	0.733416
35	0.777192
36	0.822238
37	0.868552
38	0.916135
39	0.964987
40	1.01511
41	1.0665
42	1.11916
43	1.17308
44	1.22828
45	1.28475
46	1.34248
47	1.40148
48	1.46176
49	1.5233
50	1.58611
51	1.65019
52	1.71553
53	1.78215
54	1.85004
55	1.91919
56	1.98961
57	2.0613
58	2.13427
59	2.2085
60	2.28399
61	2.36076
62	2.4388
63	2.5181
64	2.59868
65	2.68052
66	2.76363
67	2.84801
68	2.93366
69	3.02058
70	3.10877
71	3.19823
72	3.28895
73	3.38095
74	3.47421
75	3.56874
76	3.66454
77	3.76161
78	3.85995
79	3.95956
80	4.06043
81	4.16258
82	4.26599
83	4.37068
84	4.47663
85	4.58385
86	4.69234
87	4.8021
88	4.91312
89	5.02542
90	5.13899
91	5.25382
92	5.36992
93	5.4873
94	5.60594
95	5.72585
96	5.84702
97	5.96947
98	6.09319
99	6.21817
100	6.34443
101	6.47195
102	6.60074
103	6.7308
104	6.86213
105	6.99473
106	7.1286
107	7.26373
108	7.40014
109	7.53781
110	7.67676
111	7.81697
112	7.95845
113	8.1012
114	8.24522
115	8.39051
116	8.53706
117	8.68489
118	8.83398
119	8.98434
120	9.13598
121	9.28888
122	9.44305
123	9.59848
124	9.75519
125	9.91317
126	10.0724
127	10.2329
128	10.3947
129	10.5578
130	10.7221
131	10.8877
132	11.0545
133	11.2227
134	11.3921
135	11.5627
136	11.7347
137	11.9079
138	12.0823
139	12.2581
140	12.4351
141	12.6134
142	12.7929
143	12.9737
144	13.1558
145	13.3392
146	13.5238
147	13.7097
148	13.8968
149	14.0853
150	14.275
151	14.4659
152	14.6582
153	14.8517
154	15.0464
155	15.2425
156	15.4398
157	15.6384
158	15.8382
159	16.0393
160	16.2417
161	16.4454
162	16.6503
163	16.8565
164	17.064
165	17.2727
166	17.4827
167	17.694
168	17.9065
169	18.1203
170	18.3354
171	18.5517
172	18.7694
173	18.9882
174	19.2084
175	19.4298
176	19.6525
177	19.8765
178	20.1017
179	20.3282
180	20.5559
181	20.785
182	21.0153
183	21.2469
184	21.4797
185	21.7138
186	21.9492
187	22.1858
188	22.4237
189	22.6629
190	22.9034
191	23.1451
192	23.3881
193	23.6324
194	23.8779
195	24.1247
196	24.3728
197	24.6221
198	24.8727
199	25.1246
200	25.3777
201	25.6321
202	25.8878
203	26.1448
204	26.403
205	26.6625
206	26.9232
207	27.1852
208	27.4485
209	27.7131
210	27.9789
211	28.246
212	28.5144
213	28.784
214	29.0549
215	29.3271
216	29.6006
217	29.8753
218	30.1513
219	30.4285
220	30.707
221	30.9868
222	31.2679
223	31.5502
224	31.8338
225	32.1187
226	32.4048
227	32.6922
228	32.9809
229	33.2708
230	33.562
231	33.8545
232	34.1482
233	34.4433
234	34.7395
