Independent Variable - Plot	Dependent Variable - Plot
0	0
1	0.00332121
2	0.0132848
3	0.0298909
4	0.0531394
5	0.0830303
6	0.119564
7	0.162739
8	0.212557
9	0.269018
10	0.332121
11	0.401866
12	0.478254
13	0.561285
14	0.650957
15	0.747272
16	0.85023
17	0.95983
18	1.07607
19	1.19896
20	1.32848
21	1.46465
22	1.60747
23	1.75692
24	1.91302
25	2.07576
26	2.24514
27	2.42116
28	2.60383
29	2.79314
30	2.98909
31	3.19168
32	3.40092
33	3.6168
34	3.83932
35	4.06848
36	4.30429
37	4.54674
38	4.79583
39	5.05156
40	5.31394
41	5.58296
42	5.85862
43	6.14092
44	6.42986
45	6.72545
46	7.02768
47	7.33655
48	7.65207
49	7.97423
50	8.30303
51	8.63847
52	8.98055
53	9.32928
54	9.68465
55	10.0467
56	10.4153
57	10.7906
58	11.1726
59	11.5611
60	11.9564
61	12.3582
62	12.7667
63	13.1819
64	13.6037
65	14.0321
66	14.4672
67	14.9089
68	15.3573
69	15.8123
70	16.2739
71	16.7422
72	17.2172
73	17.6987
74	18.1869
75	18.6818
76	19.1833
77	19.6915
78	20.2062
79	20.7277
80	21.2557
81	21.7905
82	22.3318
83	22.8798
84	23.4345
85	23.9957
86	24.5637
87	25.1382
88	25.7195
89	26.3073
90	26.9018
91	27.5029
92	28.1107
93	28.7252
94	29.3462
95	29.9739
96	30.6083
97	31.2493
98	31.8969
99	32.5512
100	33.2121
101	33.8797
102	34.5539
103	35.2347
104	35.9222
105	36.6163
106	37.3171
107	38.0245
108	38.7386
109	39.4593
110	40.1866
111	40.9206
112	41.6613
113	42.4085
114	43.1625
115	43.923
116	44.6902
117	45.4641
118	46.2445
119	47.0317
120	47.8254
121	48.6258
122	49.4329
123	50.2466
124	51.0669
125	51.8939
126	52.7275
127	53.5678
128	54.4147
129	55.2683
130	56.1285
131	56.9953
132	57.8688
133	58.7489
134	59.6357
135	60.5291
136	61.4291
137	62.3358
138	63.2491
139	64.1691
140	65.0957
141	66.029
142	66.9689
143	67.9154
144	68.8686
145	69.8285
146	70.7949
147	71.768
148	72.7478
149	73.7342
150	74.7272
151	75.7269
152	76.7332
153	77.7462
154	78.7658
155	79.7921
156	80.825
157	81.8645
158	82.9107
159	83.9635
160	85.023
161	86.0891
162	87.1619
163	88.2412
164	89.3273
165	90.42
166	91.5193
167	92.6252
168	93.7378
169	94.8571
170	95.983
171	97.1155
172	98.2547
173	99.4005
174	100.553
175	101.712
176	102.878
177	104.05
178	105.229
179	106.415
180	107.607
181	108.806
182	110.012
183	111.224
184	112.443
185	113.668
186	114.901
187	116.139
188	117.385
189	118.637
190	119.896
191	121.161
192	122.433
193	123.712
194	124.997
195	126.289
196	127.588
197	128.893
198	130.205
199	131.523
200	132.848
201	134.18
202	135.519
203	136.864
204	138.216
205	139.574
206	140.939
207	142.311
208	143.689
209	145.074
210	146.465
211	147.864
212	149.268
213	150.68
214	152.098
215	153.523
216	154.954
217	156.392
218	157.837
219	159.289
220	160.747
221	162.211
222	163.683
223	165.16
224	166.645
225	168.136
226	169.634
227	171.139
228	172.65
229	174.168
230	175.692
231	177.223
232	178.761
233	180.305
234	181.856
235	183.414
236	184.978
237	186.549
238	188.127
239	189.711
240	191.302
241	192.899
242	194.503
243	196.114
244	197.732
245	199.356
246	200.986
247	202.624
248	204.268
249	205.918
250	207.576
251	209.24
252	210.91
253	212.587
254	214.271
255	215.962
256	217.659
257	219.363
258	221.073
259	222.79
260	224.514
261	226.244
262	227.981
263	229.725
264	231.475
265	233.232
266	234.996
267	236.766
268	238.543
269	240.326
270	242.116
271	243.913
272	245.716
273	247.527
274	249.343
275	251.167
276	252.997
277	254.833
278	256.676
279	258.526
280	260.383
281	262.246
282	264.116
283	265.992
284	267.876
285	269.765
286	271.662
287	273.565
288	275.474
289	277.391
290	279.314
291	281.243
292	283.18
293	285.123
294	287.072
295	289.028
296	290.991
297	292.961
298	294.937
299	296.92
300	298.909
301	300.905
302	302.908
303	304.917
304	306.933
305	308.956
306	310.985
307	313.021
308	315.063
309	317.113
310	319.168
311	321.231
312	323.3
313	325.376
314	327.458
315	329.547
316	331.643
317	333.745
318	335.854
319	337.97
320	340.092
321	342.221
322	344.356
323	346.499
324	348.647
325	350.803
326	352.965
327	355.134
328	357.309
329	359.491
330	361.68
331	363.875
332	366.077
333	368.286
334	370.501
335	372.723
336	374.951
337	377.187
338	379.428
339	381.677
340	383.932
341	386.194
342	388.462
343	390.737
344	393.019
345	395.307
346	397.602
347	399.904
348	402.212
349	404.527
350	406.848
351	409.176
352	411.511
353	413.853
354	416.201
355	418.556
356	420.917
357	423.285
358	425.66
359	428.041
360	430.429
361	432.823
362	435.225
363	437.633
364	440.047
365	442.468
366	444.896
367	447.331
368	449.772
