Independent Variable - Plot	Dependent Variable - Plot
0	0
1	0.00330389
2	0.0132156
3	0.029735
4	0.0528623
5	0.0825973
6	0.11894
7	0.161891
8	0.211449
9	0.267615
10	0.330389
11	0.399771
12	0.47576
13	0.558358
14	0.647563
15	0.743375
16	0.845796
17	0.954824
18	1.07046
19	1.1927
20	1.32156
21	1.45702
22	1.59908
23	1.74776
24	1.90304
25	2.06493
26	2.23343
27	2.40854
28	2.59025
29	2.77857
30	2.9735
31	3.17504
32	3.38318
33	3.59794
34	3.8193
35	4.04727
36	4.28184
37	4.52303
38	4.77082
39	5.02522
40	5.28623
41	5.55384
42	5.82806
43	6.10889
44	6.39633
45	6.69038
46	6.99103
47	7.29829
48	7.61216
49	7.93264
50	8.25973
51	8.59342
52	8.93372
53	9.28063
54	9.63415
55	9.99427
56	10.361
57	10.7343
58	11.1143
59	11.5008
60	11.894
61	12.2938
62	12.7002
63	13.1131
64	13.5327
65	13.9589
66	14.3917
67	14.8312
68	15.2772
69	15.7298
70	16.1891
71	16.6549
72	17.1274
73	17.6064
74	18.0921
75	18.5844
76	19.0833
77	19.5888
78	20.1009
79	20.6196
80	21.1449
81	21.6768
82	22.2154
83	22.7605
84	23.3123
85	23.8706
86	24.4356
87	25.0071
88	25.5853
89	26.1701
90	26.7615
91	27.3595
92	27.9641
93	28.5754
94	29.1932
95	29.8176
96	30.4487
97	31.0863
98	31.7306
99	32.3814
100	33.0389
101	33.703
102	34.3737
103	35.051
104	35.7349
105	36.4254
106	37.1225
107	37.8262
108	38.5366
109	39.2535
110	39.9771
111	40.7072
112	41.444
113	42.1874
114	42.9374
115	43.694
116	44.4572
117	45.227
118	46.0034
119	46.7864
120	47.576
121	48.3723
122	49.1751
123	49.9846
124	50.8006
125	51.6233
126	52.4526
127	53.2885
128	54.1309
129	54.98
130	55.8358
131	56.6981
132	57.567
133	58.4425
134	59.3247
135	60.2134
136	61.1088
137	62.0107
138	62.9193
139	63.8345
140	64.7563
141	65.6846
142	66.6197
143	67.5613
144	68.5095
145	69.4643
146	70.4257
147	71.3938
148	72.3684
149	73.3497
150	74.3375
151	75.332
152	76.3331
153	77.3408
154	78.3551
155	79.376
156	80.4035
157	81.4376
158	82.4783
159	83.5257
160	84.5796
161	85.6401
162	86.7073
163	87.7811
164	88.8614
165	89.9484
166	91.042
167	92.1422
168	93.249
169	94.3624
170	95.4824
171	96.6091
172	97.7423
173	98.8821
174	100.029
175	101.182
176	102.341
177	103.508
178	104.68
179	105.86
180	107.046
181	108.239
182	109.438
183	110.644
184	111.857
185	113.076
186	114.301
187	115.534
188	116.773
189	118.018
190	119.27
191	120.529
192	121.795
193	123.067
194	124.345
195	125.63
196	126.922
197	128.221
198	129.526
199	130.837
200	132.156
201	133.48
202	134.812
203	136.15
204	137.495
205	138.846
206	140.204
207	141.568
208	142.94
209	144.317
210	145.702
211	147.093
212	148.49
213	149.894
214	151.305
215	152.722
216	154.146
217	155.577
218	157.014
219	158.458
220	159.908
221	161.365
222	162.829
223	164.299
224	165.776
225	167.259
226	168.75
227	170.246
228	171.749
229	173.259
230	174.776
231	176.299
232	177.829
233	179.365
234	180.908
235	182.457
236	184.013
237	185.576
238	187.146
