Independent Variable - Plot	Dependent Variable - Plot
0	0
1	0.000217747
2	0.000870988
3	0.00195972
4	0.00348395
5	0.00544368
6	0.00783889
7	0.0106696
8	0.0139358
9	0.0176375
10	0.0217747
11	0.0263474
12	0.0313556
13	0.0367992
14	0.0426784
15	0.0489931
16	0.0557432
17	0.0629289
18	0.07055
19	0.0786067
20	0.0870988
21	0.0960264
22	0.10539
23	0.115188
24	0.125422
25	0.136092
26	0.147197
27	0.158738
28	0.170714
29	0.183125
30	0.195972
31	0.209255
32	0.222973
33	0.237127
34	0.251716
35	0.26674
36	0.2822
37	0.298096
38	0.314427
39	0.331193
40	0.348395
41	0.366033
42	0.384106
43	0.402614
44	0.421558
45	0.440938
46	0.460753
47	0.481003
48	0.501689
49	0.522811
50	0.544368
51	0.56636
52	0.588788
53	0.611651
54	0.63495
55	0.658685
56	0.682855
57	0.70746
58	0.732501
59	0.757977
60	0.783889
61	0.810237
62	0.83702
63	0.864238
64	0.891892
65	0.919981
66	0.948506
67	0.977466
68	1.00686
69	1.03669
70	1.06696
71	1.09766
72	1.1288
73	1.16037
74	1.19238
75	1.22483
76	1.25771
77	1.29102
78	1.32477
79	1.35896
80	1.39358
81	1.42864
82	1.46413
83	1.50006
84	1.53642
85	1.57322
86	1.61046
87	1.64813
88	1.68623
89	1.72477
90	1.76375
91	1.80316
92	1.84301
93	1.88329
94	1.92401
95	1.96517
96	2.00676
97	2.04878
98	2.09124
99	2.13414
100	2.17747
101	2.22124
102	2.26544
103	2.31008
104	2.35515
105	2.40066
106	2.44661
107	2.49299
108	2.5398
109	2.58705
110	2.63474
111	2.68286
112	2.73142
113	2.78041
114	2.82984
115	2.8797
116	2.93
117	2.98074
118	3.03191
119	3.08352
120	3.13556
121	3.18803
122	3.24095
123	3.29429
124	3.34808
125	3.4023
126	3.45695
127	3.51204
128	3.56757
129	3.62353
130	3.67992
131	3.73676
132	3.79402
133	3.85173
134	3.90987
135	3.96844
136	4.02745
137	4.08689
138	4.14677
139	4.20709
140	4.26784
141	4.32903
142	4.39065
143	4.45271
144	4.5152
145	4.57813
146	4.6415
147	4.7053
148	4.76953
149	4.8342
150	4.89931
151	4.96485
152	5.03083
153	5.09724
154	5.16409
155	5.23137
156	5.29909
157	5.36725
158	5.43584
159	5.50486
160	5.57432
161	5.64422
162	5.71455
163	5.78532
164	5.85652
165	5.92816
166	6.00024
167	6.07275
168	6.14569
169	6.21907
170	6.29289
171	6.36714
172	6.44183
173	6.51695
174	6.59251
175	6.6685
176	6.74493
177	6.8218
178	6.8991
179	6.97683
180	7.055
181	7.13361
182	7.21265
183	7.29213
184	7.37204
185	7.45239
186	7.53318
187	7.6144
188	7.69605
189	7.77814
190	7.86067
191	7.94363
192	8.02703
193	8.11086
194	8.19513
195	8.27983
196	8.36497
197	8.45054
198	8.53655
199	8.623
200	8.70988
201	8.7972
202	8.88495
203	8.97314
204	9.06176
205	9.15082
206	9.24031
207	9.33024
208	9.42061
209	9.51141
210	9.60264
211	9.69432
212	9.78642
213	9.87896
214	9.97194
215	10.0654
216	10.1592
217	10.2535
218	10.3482
219	10.4434
220	10.539
221	10.635
222	10.7314
223	10.8283
224	10.9257
225	11.0234
226	11.1216
227	11.2203
228	11.3194
229	11.4189
230	11.5188
231	11.6192
232	11.72
233	11.8213
234	11.923
235	12.0251
236	12.1276
237	12.2306
238	12.3341
239	12.4379
240	12.5422
241	12.647
242	12.7521
243	12.8577
244	12.9638
245	13.0703
246	13.1772
247	13.2845
248	13.3923
249	13.5005
250	13.6092
251	13.7183
252	13.8278
253	13.9378
254	14.0482
255	14.159
256	14.2703
257	14.382
258	14.4941
259	14.6067
260	14.7197
261	14.8331
262	14.947
263	15.0613
264	15.1761
265	15.2913
266	15.4069
267	15.523
268	15.6395
269	15.7564
270	15.8738
271	15.9916
272	16.1098
273	16.2285
274	16.3476
275	16.4671
276	16.5871
277	16.7075
278	16.8284
279	16.9496
280	17.0714
281	17.1935
282	17.3161
283	17.4391
284	17.5626
285	17.6865
286	17.8108
287	17.9356
288	18.0608
289	18.1864
290	18.3125
291	18.439
292	18.566
293	18.6934
294	18.8212
295	18.9494
296	19.0781
297	19.2072
298	19.3368
299	19.4668
300	19.5972
301	19.7281
302	19.8594
303	19.9911
304	20.1233
305	20.2559
306	20.389
307	20.5224
308	20.6564
309	20.7907
310	20.9255
311	21.0607
312	21.1964
313	21.3325
314	21.469
315	21.6059
316	21.7433
317	21.8812
318	22.0195
319	22.1582
320	22.2973
321	22.4369
322	22.5769
323	22.7173
324	22.8582
325	22.9995
326	23.1413
327	23.2835
328	23.4261
329	23.5692
330	23.7127
331	23.8566
332	24.0009
333	24.1458
334	24.291
335	24.4367
336	24.5828
337	24.7293
338	24.8763
339	25.0237
340	25.1716
341	25.3198
342	25.4686
343	25.6177
344	25.7673
345	25.9173
346	26.0678
347	26.2187
348	26.37
349	26.5218
350	26.674
351	26.8267
352	26.9797
353	27.1332
354	27.2872
355	27.4416
356	27.5964
357	27.7516
358	27.9073
359	28.0635
360	28.22
361	28.377
362	28.5344
363	28.6923
364	28.8506
365	29.0093
366	29.1685
367	29.3281
368	29.4882
369	29.6487
370	29.8096
371	29.9709
372	30.1327
373	30.2949
374	30.4576
375	30.6207
376	30.7842
377	30.9482
378	31.1126
379	31.2774
380	31.4427
381	31.6084
382	31.7745
383	31.9411
384	32.1081
385	32.2756
386	32.4434
387	32.6118
388	32.7805
389	32.9497
390	33.1193
391	33.2894
392	33.4599
393	33.6308
394	33.8022
395	33.974
396	34.1462
397	34.3189
398	34.492
399	34.6655
400	34.8395
401	35.0139
402	35.1888
403	35.3641
404	35.5398
405	35.716
406	35.8925
407	36.0696
408	36.247
409	36.4249
410	36.6033
411	36.782
412	36.9613
413	37.1409
414	37.321
415	37.5015
416	37.6824
417	37.8638
418	38.0456
419	38.2279
420	38.4106
421	38.5937
422	38.7773
423	38.9613
424	39.1457
425	39.3306
426	39.5159
427	39.7016
428	39.8878
429	40.0744
430	40.2614
431	40.4489
432	40.6368
433	40.8252
434	41.014
435	41.2032
436	41.3928
437	41.5829
438	41.7735
439	41.9644
440	42.1558
441	42.3477
442	42.5399
443	42.7326
444	42.9258
445	43.1194
446	43.3134
447	43.5078
448	43.7027
449	43.898
450	44.0938
451	44.29
452	44.4866
453	44.6836
454	44.8811
455	45.0791
456	45.2774
457	45.4762
458	45.6755
459	45.8752
460	46.0753
461	46.2758
462	46.4768
463	46.6782
464	46.8801
465	47.0824
466	47.2851
467	47.4882
468	47.6918
469	47.8959
470	48.1003
471	48.3052
472	48.5106
473	48.7163
474	48.9225
475	49.1292
476	49.3363
477	49.5438
