Independent Variable - Plot	Dependent Variable - Plot
0	0
1	0.000901368
2	0.00360547
3	0.00811231
4	0.0144219
5	0.0225342
6	0.0324492
7	0.044167
8	0.0576876
9	0.0730108
10	0.0901368
11	0.109066
12	0.129797
13	0.152331
14	0.176668
15	0.202808
16	0.23075
17	0.260495
18	0.292043
19	0.325394
20	0.360547
21	0.397503
22	0.436262
23	0.476824
24	0.519188
25	0.563355
26	0.609325
27	0.657097
28	0.706673
29	0.75805
30	0.811231
31	0.866215
32	0.923001
33	0.98159
34	1.04198
35	1.10418
36	1.16817
37	1.23397
38	1.30158
39	1.37098
40	1.44219
41	1.5152
42	1.59001
43	1.66663
44	1.74505
45	1.82527
46	1.90729
47	1.99112
48	2.07675
49	2.16418
50	2.25342
51	2.34446
52	2.4373
53	2.53194
54	2.62839
55	2.72664
56	2.82669
57	2.92854
58	3.0322
59	3.13766
60	3.24492
61	3.35399
62	3.46486
63	3.57753
64	3.692
65	3.80828
66	3.92636
67	4.04624
68	4.16793
69	4.29141
70	4.4167
71	4.5438
72	4.67269
73	4.80339
74	4.93589
75	5.07019
76	5.2063
77	5.34421
78	5.48392
79	5.62544
80	5.76876
81	5.91388
82	6.0608
83	6.20952
84	6.36005
85	6.51238
86	6.66652
87	6.82245
88	6.98019
89	7.13974
90	7.30108
91	7.46423
92	7.62918
93	7.79593
94	7.96449
95	8.13485
96	8.30701
97	8.48097
98	8.65674
99	8.83431
100	9.01368
101	9.19485
102	9.37783
103	9.56261
104	9.7492
105	9.93758
106	10.1278
107	10.3198
108	10.5136
109	10.7092
110	10.9066
111	11.1058
112	11.3068
113	11.5096
114	11.7142
115	11.9206
116	12.1288
117	12.3388
118	12.5506
119	12.7643
120	12.9797
121	13.1969
122	13.416
123	13.6368
124	13.8594
125	14.0839
126	14.3101
127	14.5382
128	14.768
129	14.9997
130	15.2331
131	15.4684
132	15.7054
133	15.9443
134	16.185
135	16.4274
136	16.6717
137	16.9178
138	17.1657
139	17.4153
140	17.6668
141	17.9201
142	18.1752
143	18.4321
144	18.6908
145	18.9513
146	19.2136
147	19.4777
148	19.7436
149	20.0113
150	20.2808
151	20.5521
152	20.8252
153	21.1001
154	21.3768
155	21.6554
156	21.9357
157	22.2178
158	22.5018
159	22.7875
160	23.075
161	23.3644
162	23.6555
163	23.9484
164	24.2432
165	24.5397
166	24.8381
167	25.1383
168	25.4402
169	25.744
170	26.0495
171	26.3569
172	26.6661
173	26.977
174	27.2898
175	27.6044
176	27.9208
177	28.239
178	28.5589
179	28.8807
180	29.2043
181	29.5297
182	29.8569
183	30.1859
184	30.5167
185	30.8493
186	31.1837
187	31.5199
188	31.858
189	32.1978
190	32.5394
191	32.8828
192	33.228
193	33.5751
194	33.9239
195	34.2745
196	34.627
197	34.9812
198	35.3372
199	35.6951
200	36.0547
201	36.4162
202	36.7794
203	37.1445
204	37.5113
205	37.88
206	38.2505
207	38.6227
208	38.9968
209	39.3727
210	39.7503
211	40.1298
212	40.5111
213	40.8942
214	41.279
215	41.6657
216	42.0542
217	42.4445
218	42.8366
219	43.2305
220	43.6262
221	44.0237
222	44.423
223	44.8241
224	45.227
225	45.6318
226	46.0383
227	46.4466
228	46.8567
229	47.2686
230	47.6824
231	48.0979
232	48.5152
233	48.9344
234	49.3553
235	49.778
236	50.2026
237	50.6289
238	51.0571
239	51.487
240	51.9188
241	52.3524
242	52.7877
243	53.2249
244	53.6638
245	54.1046
246	54.5472
247	54.9916
248	55.4377
249	55.8857
250	56.3355
251	56.7871
252	57.2405
253	57.6957
254	58.1527
255	58.6115
256	59.0721
257	59.5345
258	59.9987
259	60.4647
260	60.9325
261	61.4021
262	61.8735
263	62.3467
264	62.8217
265	63.2986
266	63.7772
267	64.2576
268	64.7399
269	65.2239
270	65.7097
271	66.1974
272	66.6868
273	67.1781
274	67.6711
275	68.166
276	68.6626
277	69.1611
278	69.6613
279	70.1634
280	70.6673
281	71.1729
282	71.6804
283	72.1897
284	72.7007
285	73.2136
286	73.7283
287	74.2448
288	74.7631
289	75.2832
290	75.805
291	76.3287
292	76.8542
293	77.3815
294	77.9106
295	78.4415
296	78.9743
297	79.5088
298	80.0451
299	80.5832
300	81.1231
301	81.6648
302	82.2084
303	82.7537
304	83.3008
305	83.8498
306	84.4005
307	84.953
308	85.5074
309	86.0635
310	86.6215
311	87.1812
312	87.7428
313	88.3061
314	88.8713
315	89.4382
316	90.007
317	90.5776
