Independent Variable - Plot	Dependent Variable - Plot
0	0
1	0.000856472
2	0.00342589
3	0.00770825
4	0.0137036
5	0.0214118
6	0.030833
7	0.0419671
8	0.0548142
9	0.0693742
10	0.0856472
11	0.103633
12	0.123332
13	0.144744
14	0.167868
15	0.192706
16	0.219257
17	0.24752
18	0.277497
19	0.309186
20	0.342589
21	0.377704
22	0.414532
23	0.453074
24	0.493328
25	0.535295
26	0.578975
27	0.624368
28	0.671474
29	0.720293
30	0.770825
31	0.823069
32	0.877027
33	0.932698
34	0.990082
35	1.04918
36	1.10999
37	1.17251
38	1.23675
39	1.30269
40	1.37036
41	1.43973
42	1.51082
43	1.58362
44	1.65813
45	1.73436
46	1.81229
47	1.89195
48	1.97331
49	2.05639
50	2.14118
51	2.22768
52	2.3159
53	2.40583
54	2.49747
55	2.59083
56	2.6859
57	2.78268
58	2.88117
59	2.98138
60	3.0833
61	3.18693
62	3.29228
63	3.39934
64	3.50811
65	3.61859
66	3.73079
67	3.8447
68	3.96033
69	4.07766
70	4.19671
71	4.31747
72	4.43995
73	4.56414
74	4.69004
75	4.81765
76	4.94698
77	5.07802
78	5.21078
79	5.34524
80	5.48142
81	5.61931
82	5.75892
83	5.90023
84	6.04327
85	6.18801
86	6.33447
87	6.48264
88	6.63252
89	6.78411
90	6.93742
91	7.09244
92	7.24918
93	7.40763
94	7.56779
95	7.72966
96	7.89324
97	8.05854
98	8.22556
99	8.39428
100	8.56472
101	8.73687
102	8.91073
103	9.08631
104	9.2636
105	9.4426
106	9.62332
107	9.80575
108	9.98989
109	10.1757
110	10.3633
111	10.5526
112	10.7436
113	10.9363
114	11.1307
115	11.3268
116	11.5247
117	11.7242
118	11.9255
119	12.1285
120	12.3332
121	12.5396
122	12.7477
123	12.9576
124	13.1691
125	13.3824
126	13.5973
127	13.814
128	14.0324
129	14.2525
130	14.4744
131	14.6979
132	14.9232
133	15.1501
134	15.3788
135	15.6092
136	15.8413
137	16.0751
138	16.3107
139	16.5479
140	16.7868
141	17.0275
142	17.2699
143	17.514
144	17.7598
145	18.0073
146	18.2566
147	18.5075
148	18.7602
149	19.0145
150	19.2706
151	19.5284
152	19.7879
153	20.0492
154	20.3121
155	20.5767
156	20.8431
157	21.1112
158	21.381
159	21.6525
160	21.9257
161	22.2006
162	22.4772
163	22.7556
164	23.0357
165	23.3174
166	23.6009
167	23.8861
168	24.1731
169	24.4617
170	24.752
171	25.0441
172	25.3379
173	25.6333
174	25.9305
175	26.2295
176	26.5301
177	26.8324
178	27.1365
179	27.4422
180	27.7497
181	28.0589
182	28.3698
183	28.6824
184	28.9967
185	29.3128
186	29.6305
187	29.95
188	30.2711
189	30.594
190	30.9186
191	31.245
192	31.573
193	31.9027
194	32.2342
195	32.5673
196	32.9022
197	33.2388
198	33.5771
199	33.9171
200	34.2589
201	34.6023
202	34.9475
203	35.2944
204	35.6429
205	35.9932
206	36.3452
207	36.699
208	37.0544
209	37.4115
210	37.7704
211	38.131
212	38.4933
213	38.8573
214	39.223
215	39.5904
216	39.9596
217	40.3304
218	40.703
219	41.0772
220	41.4532
221	41.8309
222	42.2104
223	42.5915
224	42.9743
225	43.3589
226	43.7452
227	44.1331
228	44.5228
229	44.9142
230	45.3074
231	45.7022
232	46.0987
233	46.497
234	46.897
235	47.2987
236	47.7021
237	48.1072
238	48.514
239	48.9225
240	49.3328
241	49.7447
242	50.1584
243	50.5738
244	50.9909
245	51.4097
246	51.8303
247	52.2525
248	52.6764
249	53.1021
250	53.5295
251	53.9586
252	54.3894
253	54.8219
254	55.2561
255	55.6921
256	56.1297
257	56.5691
258	57.0102
259	57.453
260	57.8975
261	58.3437
262	58.7917
263	59.2413
264	59.6927
265	60.1457
266	60.6005
267	61.057
268	61.5152
269	61.9752
270	62.4368
271	62.9002
272	63.3652
273	63.832
274	64.3005
275	64.7707
276	65.2426
277	65.7162
278	66.1916
279	66.6686
280	67.1474
281	67.6279
282	68.1101
283	68.594
284	69.0796
285	69.5669
286	70.056
287	70.5467
288	71.0392
289	71.5334
290	72.0293
291	72.5269
292	73.0262
293	73.5273
294	74.03
295	74.5345
296	75.0406
297	75.5485
298	76.0581
299	76.5694
300	77.0825
301	77.5972
302	78.1137
303	78.6318
304	79.1517
305	79.6733
306	80.1966
307	80.7216
308	81.2483
309	81.7768
310	82.3069
311	82.8388
312	83.3724
313	83.9077
314	84.4447
315	84.9834
316	85.5239
317	86.066
318	86.6099
319	87.1554
320	87.7027
321	88.2517
322	88.8024
323	89.3549
324	89.909
325	90.4648
326	91.0224
327	91.5817
328	92.1427
329	92.7054
330	93.2698
331	93.8359
332	94.4038
333	94.9733
334	95.5446
335	96.1176
336	96.6923
337	97.2687
338	97.8468
339	98.4266
340	99.0082
341	99.5914
342	100.176
343	100.763
344	101.351
345	101.942
346	102.533
347	103.127
348	103.722
349	104.319
350	104.918
351	105.518
352	106.12
353	106.724
354	107.33
355	107.937
356	108.546
357	109.156
358	109.769
359	110.383
360	110.999
361	111.616
362	112.236
363	112.856
364	113.479
365	114.103
366	114.73
367	115.357
368	115.987
369	116.618
370	117.251
371	117.886
372	118.522
373	119.16
374	119.8
375	120.441
376	121.085
377	121.729
378	122.376
379	123.024
380	123.675
381	124.326
382	124.98
383	125.635
384	126.292
385	126.951
386	127.611
387	128.273
388	128.937
389	129.602
390	130.269
391	130.938
392	131.609
393	132.281
394	132.955
395	133.631
396	134.308
397	134.988
398	135.669
399	136.351
400	137.036
401	137.722
402	138.409
403	139.099
404	139.79
405	140.483
406	141.177
407	141.874
408	142.572
409	143.271
410	143.973
411	144.676
412	145.381
413	146.088
414	146.796
415	147.506
416	148.218
417	148.931
418	149.646
419	150.363
420	151.082
421	151.802
422	152.524
423	153.248
424	153.973
425	154.7
426	155.429
427	156.16
428	156.892
429	157.626
430	158.362
431	159.099
432	159.838
433	160.579
434	161.322
435	162.066
436	162.812
437	163.56
438	164.309
439	165.06
440	165.813
441	166.568
442	167.324
443	168.082
444	168.841
445	169.603
446	170.366
447	171.131
448	171.897
449	172.666
450	173.436
451	174.207
452	174.981
453	175.756
454	176.533
455	177.311
456	178.091
457	178.873
458	179.657
459	180.442
460	181.229
461	182.018
462	182.809
463	183.601
464	184.395
465	185.191
466	185.988
467	186.787
468	187.588
469	188.39
470	189.195
471	190.001
472	190.808
473	191.618
474	192.429
475	193.241
476	194.056
477	194.872
478	195.69
479	196.51
480	197.331
481	198.154
482	198.979
483	199.805
484	200.634
485	201.464
486	202.295
487	203.129
488	203.964
489	204.8
490	205.639
491	206.479
492	207.321
493	208.165
494	209.01
495	209.857
496	210.706
497	211.556
498	212.408
499	213.262
500	214.118
501	214.975
502	215.834
503	216.695
504	217.558
505	218.422
506	219.288
507	220.155
508	221.025
509	221.896
510	222.768
511	223.643
512	224.519
513	225.397
514	226.276
515	227.158
516	228.041
517	228.926
518	229.812
519	230.7
520	231.59
521	232.482
522	233.375
523	234.27
524	235.167
525	236.065
526	236.965
527	237.867
528	238.771
529	239.676
530	240.583
531	241.492
532	242.402
533	243.314
534	244.228
535	245.144
536	246.061
537	246.98
538	247.901
539	248.823
540	249.747
541	250.673
542	251.601
543	252.53
544	253.461
545	254.394
546	255.328
547	256.264
548	257.202
549	258.141
550	259.083
551	260.026
552	260.97
553	261.917
554	262.865
555	263.815
556	264.766
557	265.72
558	266.675
559	267.631
560	268.59
561	269.55
562	270.512
563	271.475
564	272.44
565	273.407
566	274.376
567	275.346
568	276.318
569	277.292
570	278.268
571	279.245
572	280.224
573	281.205
574	282.187
575	283.171
576	284.157
577	285.144
578	286.134
579	287.124
580	288.117
581	289.112
582	290.108
583	291.105
584	292.105
585	293.106
586	294.109
587	295.114
588	296.12
589	297.128
590	298.138
591	299.149
592	300.163
593	301.177
594	302.194
595	303.212
596	304.233
597	305.254
598	306.278
599	307.303
600	308.33
601	309.359
602	310.389
603	311.421
604	312.455
605	313.49
606	314.527
607	315.566
608	316.607
609	317.649
610	318.693
611	319.739
612	320.786
613	321.836
614	322.886
615	323.939
616	324.993
617	326.049
618	327.107
619	328.167
620	329.228
621	330.291
622	331.355
623	332.422
624	333.49
625	334.559
626	335.631
627	336.704
628	337.779
629	338.855
630	339.934
631	341.014
632	342.095
633	343.179
634	344.264
635	345.351
636	346.439
637	347.53
638	348.622
639	349.715
640	350.811
641	351.908
642	353.007
643	354.107
644	355.21
645	356.314
646	357.419
647	358.527
648	359.636
649	360.747
650	361.859
651	362.974
652	364.09
653	365.207
654	366.327
655	367.448
656	368.571
657	369.695
658	370.821
659	371.949
660	373.079
661	374.211
662	375.344
663	376.478
664	377.615
665	378.753
666	379.893
667	381.035
668	382.178
669	383.323
670	384.47
671	385.619
672	386.769
673	387.921
674	389.075
675	390.23
676	391.387
677	392.546
678	393.706
679	394.869
680	396.033
681	397.198
682	398.366
683	399.535
684	400.706
685	401.878
686	403.052
687	404.228
688	405.406
689	406.585
690	407.766
691	408.949
692	410.134
693	411.32
694	412.508
695	413.697
696	414.889
697	416.082
698	417.277
699	418.473
700	419.671
701	420.871
702	422.073
703	423.276
704	424.481
705	425.688
706	426.896
707	428.107
708	429.319
709	430.532
710	431.747
711	432.965
712	434.183
713	435.404
714	436.626
715	437.85
716	439.075
717	440.303
718	441.532
719	442.763
720	443.995
721	445.229
722	446.465
723	447.703
724	448.942
725	450.183
726	451.426
727	452.67
728	453.916
729	455.164
730	456.414
731	457.665
732	458.918
733	460.173
734	461.429
735	462.688
736	463.947
737	465.209
738	466.472
739	467.737
740	469.004
741	470.272
742	471.543
743	472.814
744	474.088
745	475.363
746	476.64
747	477.919
748	479.199
749	480.482
750	481.765
751	483.051
752	484.338
753	485.627
754	486.918
755	488.21
756	489.505
757	490.8
758	492.098
759	493.397
760	494.698
761	496.001
762	497.305
763	498.611
764	499.919
765	501.229
766	502.54
767	503.853
768	505.168
769	506.484
770	507.802
771	509.122
772	510.444
773	511.767
774	513.092
775	514.418
776	515.747
777	517.077
778	518.409
779	519.742
780	521.078
781	522.414
782	523.753
783	525.093
784	526.436
785	527.779
786	529.125
787	530.472
788	531.821
789	533.172
790	534.524
791	535.878
792	537.234
793	538.591
794	539.951
795	541.312
796	542.674
797	544.039
798	545.405
799	546.773
800	548.142
801	549.513
802	550.886
803	552.261
804	553.637
805	555.015
806	556.395
807	557.776
808	559.16
809	560.545
810	561.931
811	563.32
812	564.71
813	566.101
814	567.495
815	568.89
816	570.287
817	571.686
818	573.086
819	574.488
820	575.892
821	577.297
822	578.704
823	580.113
824	581.524
825	582.936
826	584.35
827	585.766
828	587.183
829	588.603
830	590.023
831	591.446
832	592.87
833	594.296
834	595.724
835	597.154
836	598.585
837	600.018
838	601.452
839	602.889
840	604.327
841	605.766
842	607.208
843	608.651
844	610.096
845	611.542
846	612.991
847	614.441
848	615.892
849	617.346
850	618.801
851	620.258
852	621.716
853	623.177
854	624.639
855	626.102
856	627.568
857	629.035
858	630.504
859	631.974
860	633.447
861	634.921
862	636.396
863	637.874
864	639.353
865	640.834
866	642.316
867	643.801
868	645.286
869	646.774
870	648.264
871	649.755
872	651.248
873	652.742
874	654.238
875	655.736
876	657.236
877	658.737
878	660.24
879	661.745
880	663.252
881	664.76
882	666.27
883	667.782
884	669.295
885	670.81
886	672.327
887	673.846
888	675.366
889	676.888
890	678.411
891	679.937
892	681.464
893	682.993
894	684.523
895	686.055
896	687.589
897	689.125
898	690.662
899	692.201
900	693.742
901	695.285
902	696.829
903	698.375
904	699.923
905	701.472
906	703.023
907	704.576
908	706.13
909	707.686
910	709.244
911	710.804
912	712.365
913	713.928
914	715.493
915	717.06
916	718.628
917	720.198
918	721.769
919	723.343
920	724.918
921	726.495
922	728.073
923	729.653
924	731.235
925	732.819
926	734.404
927	735.991
928	737.58
929	739.17
930	740.763
931	742.356
932	743.952
933	745.549
934	747.148
935	748.749
936	750.352
937	751.956
938	753.562
939	755.169
940	756.779
941	758.39
942	760.002
943	761.617
944	763.233
945	764.851
946	766.47
947	768.092
948	769.715
949	771.339
950	772.966
951	774.594
952	776.224
953	777.855
954	779.489
955	781.124
956	782.76
957	784.399
958	786.039
959	787.681
960	789.324
961	790.97
962	792.617
963	794.265
964	795.916
965	797.568
966	799.222
967	800.877
968	802.535
969	804.194
970	805.854
971	807.517
972	809.181
973	810.847
974	812.514
975	814.184
976	815.855
977	817.527
978	819.202
979	820.878
980	822.556
981	824.235
982	825.916
983	827.599
984	829.284
985	830.97
986	832.659
987	834.348
988	836.04
989	837.733
990	839.428
991	841.125
992	842.823
993	844.523
994	846.225
995	847.929
996	849.634
997	851.341
998	853.049
999	854.76
1000	856.472
1001	858.186
1002	859.901
1003	861.618
1004	863.337
1005	865.058
1006	866.78
1007	868.504
1008	870.23
1009	871.958
1010	873.687
1011	875.418
1012	877.151
1013	878.885
1014	880.621
1015	882.359
1016	884.098
1017	885.839
1018	887.582
1019	889.327
1020	891.073
1021	892.821
1022	894.571
1023	896.323
1024	898.076
1025	899.831
1026	901.587
1027	903.346
1028	905.106
1029	906.868
1030	908.631
1031	910.396
1032	912.163
1033	913.932
1034	915.702
1035	917.474
1036	919.248
1037	921.023
1038	922.801
1039	924.579
1040	926.36
1041	928.142
1042	929.926
1043	931.712
1044	933.5
1045	935.289
1046	937.08
1047	938.872
1048	940.667
1049	942.463
1050	944.26
1051	946.06
1052	947.861
1053	949.664
1054	951.468
1055	953.275
1056	955.083
1057	956.892
1058	958.704
1059	960.517
1060	962.332
1061	964.148
1062	965.967
1063	967.787
1064	969.608
1065	971.432
1066	973.257
1067	975.084
1068	976.912
1069	978.743
1070	980.575
1071	982.408
1072	984.244
1073	986.081
1074	987.92
1075	989.76
1076	991.603
1077	993.447
1078	995.292
1079	997.14
1080	998.989
1081	1000.84
1082	1002.69
1083	1004.55
1084	1006.4
1085	1008.26
1086	1010.12
1087	1011.98
1088	1013.84
1089	1015.71
1090	1017.57
1091	1019.44
1092	1021.31
1093	1023.18
1094	1025.06
1095	1026.93
1096	1028.81
1097	1030.69
1098	1032.57
1099	1034.45
1100	1036.33
1101	1038.22
