Independent Variable - Plot	Dependent Variable - Plot
0	0
1	0.000133341
2	0.000533364
3	0.00120007
4	0.00213346
5	0.00333353
6	0.00480028
7	0.00653371
8	0.00853383
9	0.0108006
10	0.0133341
11	0.0161343
12	0.0192011
13	0.0225346
14	0.0261348
15	0.0300017
16	0.0341353
17	0.0385356
18	0.0432025
19	0.0481361
20	0.0533364
21	0.0588034
22	0.0645371
23	0.0705374
24	0.0768045
25	0.0833382
26	0.0901386
27	0.0972056
28	0.104539
29	0.11214
30	0.120007
31	0.128141
32	0.136541
33	0.145208
34	0.154142
35	0.163343
36	0.17281
37	0.182544
38	0.192544
39	0.202812
40	0.213346
41	0.224146
42	0.235214
43	0.246548
44	0.258148
45	0.270016
46	0.28215
47	0.29455
48	0.307218
49	0.320152
50	0.333353
51	0.34682
52	0.360554
53	0.374555
54	0.388823
55	0.403357
56	0.418158
57	0.433225
58	0.448559
59	0.46416
60	0.480028
61	0.496162
62	0.512563
63	0.529231
64	0.546165
65	0.563366
66	0.580834
67	0.598568
68	0.616569
69	0.634837
70	0.653371
71	0.672172
72	0.69124
73	0.710575
74	0.730176
75	0.750043
76	0.770178
77	0.790579
78	0.811247
79	0.832182
80	0.853383
81	0.874851
82	0.896585
83	0.918587
84	0.940855
85	0.963389
86	0.98619
87	1.00926
88	1.03259
89	1.05619
90	1.08006
91	1.1042
92	1.1286
93	1.15327
94	1.1782
95	1.2034
96	1.22887
97	1.25461
98	1.28061
99	1.30688
100	1.33341
101	1.36021
102	1.38728
103	1.41462
104	1.44222
105	1.47009
106	1.49822
107	1.52662
108	1.55529
109	1.58423
110	1.61343
111	1.6429
112	1.67263
113	1.70263
114	1.7329
115	1.76344
116	1.79424
117	1.82531
118	1.85664
119	1.88824
120	1.92011
121	1.95225
122	1.98465
123	2.01732
124	2.05025
125	2.08345
126	2.11692
127	2.15066
128	2.18466
129	2.21893
130	2.25346
131	2.28827
132	2.32333
133	2.35867
134	2.39427
135	2.43014
136	2.46628
137	2.50268
138	2.53935
139	2.57628
140	2.61348
141	2.65095
142	2.68869
143	2.72669
144	2.76496
145	2.8035
146	2.8423
147	2.88137
148	2.9207
149	2.9603
150	3.00017
151	3.04031
152	3.08071
153	3.12138
154	3.16232
155	3.20352
156	3.24499
157	3.28672
158	3.32873
159	3.371
160	3.41353
161	3.45633
162	3.4994
163	3.54274
164	3.58634
165	3.63021
166	3.67435
167	3.71875
168	3.76342
169	3.80835
170	3.85356
171	3.89903
172	3.94476
173	3.99076
174	4.03703
175	4.08357
176	4.13037
177	4.17744
178	4.22478
179	4.27238
180	4.32025
181	4.36839
182	4.41679
183	4.46546
184	4.5144
185	4.5636
186	4.61307
187	4.6628
188	4.71281
189	4.76308
190	4.81361
191	4.86442
192	4.91548
193	4.96682
194	5.01842
195	5.07029
196	5.12243
197	5.17483
198	5.2275
199	5.28044
200	5.33364
201	5.38711
202	5.44085
203	5.49485
204	5.54912
205	5.60366
206	5.65846
207	5.71353
208	5.76887
209	5.82447
210	5.88034
211	5.93648
212	5.99288
213	6.04955
214	6.10649
215	6.16369
216	6.22116
217	6.2789
218	6.3369
219	6.39517
220	6.45371
221	6.51251
222	6.57158
223	6.63092
224	6.69052
225	6.75039
226	6.81053
227	6.87093
228	6.9316
229	6.99254
230	7.05374
231	7.11521
232	7.17695
233	7.23895
234	7.30122
235	7.36376
236	7.42656
237	7.48963
238	7.55297
239	7.61657
240	7.68045
241	7.74458
242	7.80899
243	7.87366
244	7.93859
245	8.0038
246	8.06927
247	8.135
248	8.20101
249	8.26728
250	8.33382
251	8.40062
252	8.46769
253	8.53503
254	8.60263
255	8.6705
256	8.73864
257	8.80704
258	8.87571
259	8.94465
260	9.01386
261	9.08333
262	9.15306
263	9.22307
264	9.29334
265	9.36388
266	9.43468
267	9.50575
268	9.57709
269	9.64869
270	9.72056
271	9.7927
272	9.86511
273	9.93778
274	10.0107
275	10.0839
276	10.1574
277	10.2311
278	10.3051
279	10.3794
280	10.4539
281	10.5287
282	10.6038
283	10.6792
284	10.7548
285	10.8306
286	10.9068
287	10.9832
288	11.0598
289	11.1368
290	11.214
291	11.2915
292	11.3692
293	11.4472
294	11.5255
295	11.604
296	11.6828
297	11.7619
298	11.8412
299	11.9208
300	12.0007
301	12.0808
302	12.1612
303	12.2419
304	12.3228
305	12.4041
306	12.4855
307	12.5673
308	12.6493
309	12.7315
310	12.8141
311	12.8969
312	12.98
313	13.0633
314	13.1469
315	13.2308
316	13.3149
317	13.3993
318	13.484
319	13.5689
320	13.6541
321	13.7396
322	13.8253
323	13.9113
324	13.9976
325	14.0841
326	14.171
327	14.258
328	14.3454
329	14.433
330	14.5208
331	14.609
332	14.6974
333	14.7861
334	14.875
335	14.9642
336	15.0537
337	15.1434
338	15.2334
339	15.3237
340	15.4142
341	15.505
342	15.5961
343	15.6874
344	15.779
345	15.8709
346	15.9631
347	16.0555
348	16.1481
349	16.2411
350	16.3343
351	16.4278
352	16.5215
353	16.6155
354	16.7098
355	16.8043
356	16.8991
357	16.9942
358	17.0895
359	17.1851
360	17.281
361	17.3771
362	17.4735
363	17.5702
364	17.6672
365	17.7644
366	17.8618
367	17.9596
368	18.0576
369	18.1559
370	18.2544
371	18.3532
372	18.4523
373	18.5516
374	18.6512
375	18.7511
376	18.8512
377	18.9516
378	19.0523
379	19.1532
380	19.2544
381	19.3559
382	19.4577
383	19.5597
384	19.6619
385	19.7645
386	19.8673
387	19.9704
388	20.0737
389	20.1773
390	20.2812
391	20.3853
392	20.4897
393	20.5944
394	20.6993
395	20.8045
396	20.91
397	21.0158
398	21.1218
399	21.228
400	21.3346
401	21.4414
402	21.5484
403	21.6558
404	21.7634
405	21.8713
406	21.9794
407	22.0878
408	22.1965
409	22.3054
410	22.4146
411	22.5241
412	22.6338
413	22.7439
414	22.8541
415	22.9647
416	23.0755
417	23.1865
418	23.2979
419	23.4095
420	23.5214
421	23.6335
422	23.7459
423	23.8586
424	23.9715
425	24.0847
426	24.1982
427	24.3119
428	24.4259
429	24.5402
430	24.6548
431	24.7696
432	24.8846
433	25
434	25.1156
435	25.2315
436	25.3476
