Independent Variable - Plot	Dependent Variable - Plot
0	0
1	0.00197207
2	0.00788828
3	0.0177486
4	0.0315531
5	0.0493018
6	0.0709945
7	0.0966314
8	0.126212
9	0.159738
10	0.197207
11	0.23862
12	0.283978
13	0.33328
14	0.386526
15	0.443716
16	0.50485
17	0.569928
18	0.638951
19	0.711917
20	0.788828
21	0.869683
22	0.954482
23	1.04323
24	1.13591
25	1.23254
26	1.33312
27	1.43764
28	1.5461
29	1.65851
30	1.77486
31	1.89516
32	2.0194
33	2.14758
34	2.27971
35	2.41579
36	2.5558
37	2.69976
38	2.84767
39	2.99952
40	3.15531
41	3.31505
42	3.47873
43	3.64636
44	3.81793
45	3.99344
46	4.1729
47	4.3563
48	4.54365
49	4.73494
50	4.93018
51	5.12935
52	5.33248
53	5.53954
54	5.75056
55	5.96551
56	6.18441
57	6.40726
58	6.63404
59	6.86478
60	7.09945
61	7.33807
62	7.58064
63	7.82715
64	8.0776
65	8.332
66	8.59034
67	8.85262
68	9.11885
69	9.38903
70	9.66314
71	9.94121
72	10.2232
73	10.5092
74	10.7991
75	11.0929
76	11.3907
77	11.6924
78	11.9981
79	12.3077
80	12.6212
81	12.9388
82	13.2602
83	13.5856
84	13.9149
85	14.2482
86	14.5854
87	14.9266
88	15.2717
89	15.6208
90	15.9738
91	16.3307
92	16.6916
93	17.0564
94	17.4252
95	17.7979
96	18.1746
97	18.5552
98	18.9398
99	19.3283
100	19.7207
101	20.1171
102	20.5174
103	20.9217
104	21.3299
105	21.7421
106	22.1582
107	22.5782
108	23.0022
109	23.4302
110	23.862
111	24.2979
112	24.7376
113	25.1814
114	25.629
115	26.0806
116	26.5362
117	26.9957
118	27.4591
119	27.9265
120	28.3978
121	28.8731
122	29.3523
123	29.8354
124	30.3225
125	30.8136
126	31.3086
127	31.8075
128	32.3104
129	32.8172
130	33.328
131	33.8427
132	34.3613
133	34.8839
134	35.4105
135	35.941
136	36.4754
137	37.0138
138	37.5561
139	38.1024
140	38.6526
141	39.2067
142	39.7648
143	40.3269
144	40.8928
145	41.4628
146	42.0366
147	42.6145
148	43.1962
149	43.7819
150	44.3716
151	44.9652
152	45.5627
153	46.1642
154	46.7696
155	47.379
156	47.9923
157	48.6096
158	49.2308
159	49.8559
