Independent Variable - Plot	Dependent Variable - Plot
0	0
1	0.00261584
2	0.0104634
3	0.0235426
4	0.0418535
5	0.0653961
6	0.0941704
7	0.128176
8	0.167414
9	0.211883
10	0.261584
11	0.316517
12	0.376681
13	0.442077
14	0.512705
15	0.588565
16	0.669656
17	0.755979
18	0.847533
19	0.944319
20	1.04634
21	1.15359
22	1.26607
23	1.38378
24	1.50673
25	1.6349
26	1.76831
27	1.90695
28	2.05082
29	2.19992
30	2.35426
31	2.51383
32	2.67862
33	2.84865
34	3.02391
35	3.20441
36	3.39013
37	3.58109
38	3.77728
39	3.9787
40	4.18535
41	4.39723
42	4.61435
43	4.83669
44	5.06427
45	5.29708
46	5.53512
47	5.7784
48	6.0269
49	6.28064
50	6.53961
51	6.80381
52	7.07324
53	7.3479
54	7.6278
55	7.91293
56	8.20328
57	8.49887
58	8.7997
59	9.10575
60	9.41704
61	9.73355
62	10.0553
63	10.3823
64	10.7145
65	11.0519
66	11.3946
67	11.7425
68	12.0957
69	12.454
70	12.8176
71	13.1865
72	13.5605
73	13.9398
74	14.3244
75	14.7141
76	15.1091
77	15.5093
78	15.9148
79	16.3255
80	16.7414
81	17.1625
82	17.5889
83	18.0205
84	18.4574
85	18.8995
86	19.3468
87	19.7993
88	20.2571
89	20.7201
90	21.1883
91	21.6618
92	22.1405
93	22.6244
94	23.1136
95	23.608
96	24.1076
97	24.6125
98	25.1226
99	25.6379
100	26.1584
101	26.6842
102	27.2152
103	27.7515
104	28.293
105	28.8397
106	29.3916
107	29.9488
108	30.5112
109	31.0788
110	31.6517
111	32.2298
112	32.8131
113	33.4017
114	33.9955
115	34.5945
116	35.1988
117	35.8083
118	36.423
119	37.043
120	37.6681
121	38.2986
122	38.9342
123	39.5751
124	40.2212
125	40.8725
126	41.5291
127	42.1909
128	42.858
129	43.5302
130	44.2077
131	44.8905
132	45.5785
133	46.2716
134	46.9701
135	47.6737
136	48.3826
137	49.0968
138	49.8161
139	50.5407
140	51.2705
141	52.0056
142	52.7459
143	53.4914
144	54.2421
145	54.9981
146	55.7593
147	56.5258
148	57.2974
149	58.0743
150	58.8565
151	59.6438
152	60.4364
153	61.2343
154	62.0373
155	62.8456
156	63.6592
157	64.4779
158	65.3019
159	66.1311
160	66.9656
161	67.8053
162	68.6502
163	69.5003
164	70.3557
165	71.2163
166	72.0822
167	72.9532
168	73.8296
169	74.7111
170	75.5979
171	76.4899
172	77.3871
173	78.2896
174	79.1973
175	80.1102
176	81.0284
177	81.9517
178	82.8804
179	83.8142
180	84.7533
181	85.6976
182	86.6472
183	87.602
184	88.562
185	89.5272
186	90.4977
187	91.4734
188	92.4544
189	93.4405
190	94.4319
191	95.4286
192	96.4304
193	97.4375
194	98.4499
195	99.4674
196	100.49
197	101.518
198	102.552
199	103.59
200	104.634
201	105.683
202	106.737
203	107.796
204	108.861
205	109.931
206	111.006
207	112.086
208	113.172
209	114.263
210	115.359
211	116.46
212	117.566
213	118.678
214	119.795
215	120.917
216	122.045
217	123.177
218	124.315
219	125.458
220	126.607
221	127.76
222	128.919
223	130.083
224	131.253
225	132.427
226	133.607
227	134.792
228	135.982
229	137.177
230	138.378
231	139.584
232	140.795
233	142.012
234	143.233
235	144.46
236	145.692
237	146.929
238	148.172
239	149.42
240	150.673
241	151.931
242	153.194
243	154.463
244	155.737
245	157.016
246	158.3
247	159.59
248	160.885
249	162.185
250	163.49
251	164.801
252	166.117
253	167.438
254	168.764
255	170.095
256	171.432
257	172.774
258	174.121
259	175.473
260	176.831
261	178.194
262	179.562
263	180.935
264	182.314
265	183.698
266	185.087
267	186.481
268	187.88
269	189.285
270	190.695
271	192.11
272	193.531
273	194.956
274	196.387
275	197.823
276	199.264
277	200.711
278	202.163
279	203.62
280	205.082
281	206.55
282	208.022
283	209.5
284	210.983
285	212.472
286	213.966
287	215.464
288	216.968
289	218.478
290	219.992
291	221.512
292	223.037
293	224.568
