Independent Variable - Plot	Dependent Variable - Plot
0	0
1	0.000717453
2	0.00286981
3	0.00645707
4	0.0114792
5	0.0179363
6	0.0258283
7	0.0351552
8	0.045917
9	0.0581137
10	0.0717453
11	0.0868118
12	0.103313
13	0.121249
14	0.140621
15	0.161427
16	0.183668
17	0.207344
18	0.232455
19	0.259
20	0.286981
21	0.316397
22	0.347247
23	0.379532
24	0.413253
25	0.448408
26	0.484998
27	0.523023
28	0.562483
29	0.603378
30	0.645707
31	0.689472
32	0.734672
33	0.781306
34	0.829375
35	0.878879
36	0.929819
37	0.982193
38	1.036
39	1.09125
40	1.14792
41	1.20604
42	1.26559
43	1.32657
44	1.38899
45	1.45284
46	1.51813
47	1.58485
48	1.65301
49	1.7226
50	1.79363
51	1.86609
52	1.93999
53	2.01532
54	2.09209
55	2.17029
56	2.24993
57	2.331
58	2.41351
59	2.49745
60	2.58283
61	2.66964
62	2.75789
63	2.84757
64	2.93869
65	3.03124
66	3.12522
67	3.22064
68	3.3175
69	3.41579
70	3.51552
71	3.61668
72	3.71927
73	3.82331
74	3.92877
75	4.03567
76	4.14401
77	4.25378
78	4.36498
79	4.47762
80	4.5917
81	4.70721
82	4.82415
83	4.94253
84	5.06235
85	5.1836
86	5.30628
87	5.4304
88	5.55595
89	5.68294
90	5.81137
91	5.94123
92	6.07252
93	6.20525
94	6.33941
95	6.47501
96	6.61204
97	6.75051
98	6.89042
99	7.03175
100	7.17453
101	7.31873
102	7.46438
103	7.61146
104	7.75997
105	7.90992
106	8.0613
107	8.21412
108	8.36837
109	8.52405
110	8.68118
111	8.83973
112	8.99973
113	9.16115
114	9.32401
115	9.48831
116	9.65404
117	9.82121
118	9.98981
119	10.1598
120	10.3313
121	10.5042
122	10.6786
123	10.8543
124	11.0316
125	11.2102
126	11.3903
127	11.5718
128	11.7547
129	11.9391
130	12.1249
131	12.3122
132	12.5009
133	12.691
134	12.8826
135	13.0756
136	13.27
137	13.4659
138	13.6632
139	13.8619
140	14.0621
141	14.2637
142	14.4667
143	14.6712
144	14.8771
145	15.0844
146	15.2932
147	15.5034
148	15.7151
149	15.9282
150	16.1427
151	16.3586
152	16.576
153	16.7948
154	17.0151
155	17.2368
156	17.4599
157	17.6845
158	17.9105
159	18.1379
160	18.3668
161	18.5971
162	18.8288
163	19.062
164	19.2966
165	19.5326
166	19.7701
167	20.009
168	20.2494
169	20.4912
170	20.7344
171	20.979
172	21.2251
173	21.4726
174	21.7216
175	21.972
176	22.2238
177	22.4771
178	22.7318
179	22.9879
180	23.2455
181	23.5045
182	23.7649
183	24.0268
184	24.2901
185	24.5548
186	24.821
187	25.0886
188	25.3576
189	25.6281
190	25.9
191	26.1734
192	26.4482
193	26.7244
194	27.002
195	27.2811
196	27.5617
197	27.8436
198	28.127
199	28.4118
200	28.6981
201	28.9858
202	29.2749
203	29.5655
