Independent Variable - Plot	Dependent Variable - Plot
0	0
1	6.38E+06
2	1.28E+07
3	1.92E+07
4	2.55E+07
5	3.19E+07
6	3.83E+07
7	4.47E+07
8	5.11E+07
9	5.75E+07
10	6.38E+07
11	7.02E+07
12	7.66E+07
13	8.30E+07
14	8.94E+07
15	9.58E+07
16	1.02E+08
17	1.09E+08
18	1.15E+08
19	1.21E+08
20	1.28E+08
21	1.34E+08
22	1.40E+08
23	1.47E+08
24	1.53E+08
25	1.60E+08
26	1.66E+08
27	1.72E+08
28	1.79E+08
29	1.85E+08
30	1.92E+08
31	1.98E+08
32	2.04E+08
33	2.11E+08
34	2.17E+08
35	2.23E+08
36	2.30E+08
37	2.36E+08
38	2.43E+08
39	2.49E+08
40	2.55E+08
41	2.62E+08
42	2.68E+08
43	2.75E+08
44	2.81E+08
45	2.87E+08
46	2.94E+08
47	3.00E+08
48	3.06E+08
49	3.13E+08
50	3.19E+08
51	3.26E+08
52	3.32E+08
53	3.38E+08
54	3.45E+08
55	3.51E+08
56	3.58E+08
57	3.64E+08
58	3.70E+08
59	3.77E+08
60	3.83E+08
61	3.89E+08
62	3.96E+08
63	4.02E+08
64	4.09E+08
65	4.15E+08
66	4.21E+08
67	4.28E+08
68	4.34E+08
69	4.41E+08
70	4.47E+08
71	4.53E+08
72	4.60E+08
73	4.66E+08
74	4.72E+08
75	4.79E+08
76	4.85E+08
77	4.92E+08
78	4.98E+08
79	5.04E+08
80	5.11E+08
81	5.17E+08
82	5.24E+08
83	5.30E+08
84	5.36E+08
85	5.43E+08
86	5.49E+08
87	5.55E+08
88	5.62E+08
89	5.68E+08
90	5.75E+08
91	5.81E+08
92	5.87E+08
93	5.94E+08
94	6.00E+08
95	6.07E+08
96	6.13E+08
97	6.19E+08
98	6.26E+08
99	6.32E+08
100	6.38E+08
101	6.45E+08
102	6.51E+08
103	6.58E+08
104	6.64E+08
105	6.70E+08
106	6.77E+08
107	6.83E+08
108	6.90E+08
109	6.96E+08
110	7.02E+08
111	7.09E+08
112	7.15E+08
113	7.21E+08
114	7.28E+08
115	7.34E+08
116	7.41E+08
117	7.47E+08
118	7.53E+08
119	7.60E+08
120	7.66E+08
121	7.73E+08
122	7.79E+08
123	7.85E+08
124	7.92E+08
125	7.98E+08
126	8.04E+08
127	8.11E+08
128	8.17E+08
129	8.24E+08
130	8.30E+08
131	8.36E+08
132	8.43E+08
133	8.49E+08
134	8.56E+08
135	8.62E+08
136	8.68E+08
137	8.75E+08
138	8.81E+08
139	8.87E+08
140	8.94E+08
141	9.00E+08
142	9.07E+08
143	9.13E+08
144	9.19E+08
145	9.26E+08
146	9.32E+08
147	9.39E+08
148	9.45E+08
149	9.51E+08
150	9.58E+08
151	9.64E+08
152	9.70E+08
153	9.77E+08
154	9.83E+08
155	9.90E+08
156	9.96E+08
157	1.00E+09
158	1.01E+09
159	1.02E+09
160	1.02E+09
161	1.03E+09
162	1.03E+09
163	1.04E+09
164	1.05E+09
165	1.05E+09
166	1.06E+09
167	1.07E+09
168	1.07E+09
169	1.08E+09
170	1.09E+09
171	1.09E+09
172	1.10E+09
173	1.10E+09
174	1.11E+09
175	1.12E+09
176	1.12E+09
177	1.13E+09
178	1.14E+09
179	1.14E+09
180	1.15E+09
181	1.16E+09
182	1.16E+09
183	1.17E+09
184	1.17E+09
185	1.18E+09
186	1.19E+09
187	1.19E+09
188	1.20E+09
189	1.21E+09
190	1.21E+09
191	1.22E+09
192	1.23E+09
193	1.23E+09
194	1.24E+09
195	1.24E+09
196	1.25E+09
197	1.26E+09
198	1.26E+09
199	1.27E+09
200	1.28E+09
201	1.28E+09
202	1.29E+09
203	1.30E+09
204	1.30E+09
205	1.31E+09
206	1.32E+09
207	1.32E+09
208	1.33E+09
209	1.33E+09
210	1.34E+09
211	1.35E+09
212	1.35E+09
213	1.36E+09
214	1.37E+09
215	1.37E+09
216	1.38E+09
217	1.39E+09
218	1.39E+09
219	1.40E+09
220	1.40E+09
221	1.41E+09
222	1.42E+09
223	1.42E+09
224	1.43E+09
225	1.44E+09
226	1.44E+09
227	1.45E+09
228	1.46E+09
229	1.46E+09
230	1.47E+09
231	1.47E+09
232	1.48E+09
233	1.49E+09
234	1.49E+09
235	1.50E+09
236	1.51E+09
237	1.51E+09
238	1.52E+09
239	1.53E+09
240	1.53E+09
241	1.54E+09
242	1.55E+09
243	1.55E+09
244	1.56E+09
245	1.56E+09
246	1.57E+09
247	1.58E+09
248	1.58E+09
249	1.59E+09
250	1.60E+09
251	1.60E+09
252	1.61E+09
253	1.62E+09
254	1.62E+09
255	1.63E+09
256	1.63E+09
257	1.64E+09
258	1.65E+09
259	1.65E+09
260	1.66E+09
261	1.67E+09
262	1.67E+09
263	1.68E+09
264	1.69E+09
265	1.69E+09
266	1.70E+09
267	1.70E+09
268	1.71E+09
269	1.72E+09
270	1.72E+09
271	1.73E+09
272	1.74E+09
273	1.74E+09
274	1.75E+09
275	1.76E+09
276	1.76E+09
277	1.77E+09
278	1.77E+09
279	1.78E+09
280	1.79E+09
281	1.79E+09
282	1.80E+09
283	1.81E+09
284	1.81E+09
285	1.82E+09
286	1.83E+09
287	1.83E+09
288	1.84E+09
289	1.85E+09
290	1.85E+09
