Independent Variable - Plot	Dependent Variable - Plot
353	8.08E+08
354	8.10E+08
355	8.12E+08
356	8.14E+08
357	8.17E+08
358	8.19E+08
359	8.21E+08
360	8.24E+08
361	8.26E+08
362	8.28E+08
363	8.30E+08
364	8.33E+08
365	8.35E+08
366	8.37E+08
367	8.40E+08
368	8.42E+08
369	8.44E+08
370	8.46E+08
371	8.49E+08
372	8.51E+08
373	8.53E+08
374	8.56E+08
375	8.58E+08
376	8.60E+08
377	8.62E+08
378	8.65E+08
379	8.67E+08
380	8.69E+08
381	8.72E+08
382	8.74E+08
383	8.76E+08
384	8.78E+08
385	8.81E+08
386	8.83E+08
387	8.85E+08
388	8.88E+08
389	8.90E+08
390	8.92E+08
391	8.94E+08
392	8.97E+08
393	8.99E+08
394	9.01E+08
395	9.04E+08
396	9.06E+08
397	9.08E+08
398	9.10E+08
399	9.13E+08
400	9.15E+08
401	9.17E+08
402	9.20E+08
403	9.22E+08
404	9.24E+08
405	9.26E+08
406	9.29E+08
407	9.31E+08
408	9.33E+08
409	9.36E+08
410	9.38E+08
411	9.40E+08
412	9.42E+08
413	9.45E+08
414	9.47E+08
415	9.49E+08
416	9.52E+08
417	9.54E+08
418	9.56E+08
419	9.58E+08
420	9.61E+08
421	9.63E+08
422	9.65E+08
423	9.68E+08
424	9.70E+08
425	9.72E+08
426	9.75E+08
427	9.77E+08
428	9.79E+08
429	9.81E+08
430	9.84E+08
431	9.86E+08
432	9.88E+08
433	9.91E+08
434	9.93E+08
435	9.95E+08
436	9.97E+08
437	1.00E+09
438	1.00E+09
439	1.00E+09
440	1.01E+09
441	1.01E+09
442	1.01E+09
443	1.01E+09
444	1.02E+09
445	1.02E+09
446	1.02E+09
447	1.02E+09
448	1.02E+09
449	1.03E+09
450	1.03E+09
451	1.03E+09
452	1.03E+09
453	1.04E+09
454	1.04E+09
455	1.04E+09
456	1.04E+09
457	1.05E+09
458	1.05E+09
459	1.05E+09
460	1.05E+09
461	1.05E+09
462	1.06E+09
463	1.06E+09
464	1.06E+09
465	1.06E+09
466	1.07E+09
467	1.07E+09
468	1.07E+09
469	1.07E+09
470	1.08E+09
471	1.08E+09
472	1.08E+09
473	1.08E+09
474	1.08E+09
475	1.09E+09
476	1.09E+09
477	1.09E+09
478	1.09E+09
479	1.10E+09
480	1.10E+09
481	1.10E+09
482	1.10E+09
483	1.10E+09
484	1.11E+09
485	1.11E+09
486	1.11E+09
487	1.11E+09
488	1.12E+09
489	1.12E+09
490	1.12E+09
491	1.12E+09
492	1.13E+09
493	1.13E+09
494	1.13E+09
495	1.13E+09
496	1.13E+09
497	1.14E+09
498	1.14E+09
499	1.14E+09
500	1.14E+09
501	1.15E+09
502	1.15E+09
503	1.15E+09
504	1.15E+09
505	1.16E+09
506	1.16E+09
507	1.16E+09
508	1.16E+09
509	1.16E+09
510	1.17E+09
